company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status
S2023-232,0001478242,IQV,IQVIA,0001478242-24-000038,2023,2024-02-15,1.0.3,0.3.0,2.843464865080314,2.74,0.7847184363861114,1.19,5.0,25089,32927,7838,0.761958271327482,2505,6122,warning_stem_collisions
S2023-233,0000874716,IDXX,Idexx Laboratories,0000874716-24-000057,2023,2024-02-22,1.0.3,0.3.0,2.8996543384897637,2.82,0.8139656016092944,1.04,5.0,23983,32175,8192,0.7453923853923854,2314,6026,warning_stem_collisions
S2023-234,0000049826,ITW,Illinois Tool Works,0000049826-24-000008,2023,2024-02-09,1.0.3,0.3.0,2.9928196233894946,2.9,0.8340827615542303,1.3,5.0,14126,18797,4671,0.7515028993988402,1556,3310,warning_stem_collisions
S2023-235,0000879169,INCY,Incyte,0000879169-24-000045,2023,2024-02-13,1.0.3,0.3.0,2.8616519313136073,2.76,0.7978339707398405,1.04,5.0,25449,35563,10114,0.7156032955599921,2517,6212,warning_stem_collisions
S2023-236,0001699150,IR,Ingersoll Rand,0001628280-24-006642,2023,2024-02-23,1.0.3,0.3.0,2.9060259701041824,2.83,0.8085175319412751,1.19,5.0,19869,26142,6273,0.7600413128299288,2116,4733,warning_stem_collisions
S2023-237,0001145197,PODD,Insulet Corporation,0001145197-24-000011,2023,2024-02-23,1.0.3,0.3.0,2.8998173199213784,2.82,0.8195347297347869,1.19,4.97,17298,22882,5584,0.7559653876409405,2241,3928,warning_stem_collisions
S2023-238,0000050863,INTC,Intel,0000050863-24-000010,2023,2024-01-26,1.0.3,0.3.0,2.910104895104895,2.83,0.8177072747213486,1.19,5.0,21450,29347,7897,0.7309094626367261,2478,5455,warning_stem_collisions
S2023-239,0001571949,ICE,Intercontinental Exchange,0001571949-24-000007,2023,2024-02-08,1.0.3,0.3.0,2.9306823712948518,2.86,0.8196976569918913,1.19,5.0,32050,42647,10597,0.7515182779562455,2544,7646,warning_stem_collisions
S2023-240,0000051253,IFF,International Flavors & Fragrances,0000051253-24-000006,2023,2024-02-28,1.0.3,0.3.0,2.894626312790035,2.79,0.8188925053132052,1.26,5.0,24566,32863,8297,0.7475276146426072,2349,5967,warning_stem_collisions
S2023-241,0000051434,IP,International Paper,0000051434-24-000024,2023,2024-02-16,1.0.3,0.3.0,2.9211256141744006,2.82,0.8331874957657658,1.04,5.0,20149,26947,6798,0.7477270197053475,2192,4898,warning_stem_collisions
S2023-242,0000896878,INTU,Intuit,0000896878-23-000034,2023,2023-09-01,1.0.3,0.3.0,2.8905736740552497,2.82,0.8058616118197575,1.19,5.0,21249,27798,6549,0.7644075113317504,2218,5083,warning_stem_collisions
S2023-243,0001035267,ISRG,Intuitive Surgical,0001035267-24-000021,2023,2024-01-31,1.0.3,0.3.0,2.8701581256474316,2.81,0.8089208505892673,1.19,5.0,32822,45504,12682,0.7212992264416315,2960,8697,warning_stem_collisions
S2023-244,0000914208,IVZ,Invesco,0000914208-24-000219,2023,2024-02-21,1.0.3,0.3.0,2.872965066893183,2.76,0.8023413689841847,1.19,4.96,18836,24821,5985,0.7588735345070706,1990,3995,warning_stem_collisions
S2023-245,0001687229,INVH,Invitation Homes,0001687229-24-000013,2023,2024-02-21,1.0.3,0.3.0,2.827901146934658,2.72,0.7843438919068927,1.19,5.0,26767,35992,9225,0.7436930428984219,2470,7036,warning_stem_collisions
S2023-246,0001020569,IRM,Iron Mountain,0001020569-24-000040,2023,2024-02-22,1.0.3,0.3.0,2.8968816809652704,2.81,0.8111767579369572,1.26,5.0,21797,28743,6946,0.758341161326236,1923,4991,warning_stem_collisions
S2023-247,0000728535,JBHT,J.B. Hunt,0001437749-24-005368,2023,2024-02-23,1.0.3,0.3.0,2.9406171166475557,2.89,0.8121049904080012,1.19,5.0,9593,12723,3130,0.7539888391102727,1482,2334,warning_stem_collisions
S2023-248,0000091419,SJM,J.M. Smucker Company (The),0000091419-23-000072,2023,2023-06-20,1.0.3,0.3.0,2.9281476212155706,2.8,0.8745145642179342,1.19,5.0,17572,22984,5412,0.7645318482422555,2068,4052,warning_stem_collisions
S2023-249,0000019617,JPM,JPMorgan Chase,0000019617-24-000225,2023,2024-02-16,1.0.3,0.3.0,2.8643018762349404,2.74,0.801854948880858,1.19,5.0,57189,78925,21736,0.7245993031358885,2851,13820,warning_stem_collisions
S2023-250,0000898293,JBL,Jabil,0001193125-23-259599,2023,2023-10-20,1.0.3,0.3.0,2.8878842216293354,2.82,0.8053401162600188,1.19,5.0,16117,21341,5224,0.7552129703387845,2007,3978,warning_stem_collisions
S2023-251,0000779152,JKHY,Jack Henry & Associates,0000779152-23-000062,2023,2023-08-24,1.0.3,0.3.0,2.8699102927289895,2.75,0.7975589182150566,1.19,5.0,12708,16763,4055,0.7580981924476525,1737,3100,warning_stem_collisions
S2023-252,0000052988,J,Jacobs Solutions,0000052988-23-000084,2023,2023-11-21,1.0.3,0.3.0,2.863171772778044,2.75,0.8059621384279295,1.26,5.0,25068,33345,8277,0.7517768780926676,2486,6113,warning_stem_collisions
S2023-253,0000833444,JCI,Johnson Controls,0000833444-23-000048,2023,2023-12-14,1.0.3,0.3.0,2.8990084341112943,2.79,0.8227342464590709,1.26,5.0,22409,30821,8412,0.7270692060608027,2274,6010,warning_stem_collisions
S2023-254,0000319201,KLAC,KLA Corporation,0000319201-23-000031,2023,2023-08-04,1.0.3,0.3.0,2.8535091234652117,2.75,0.7969132036570926,1.04,5.0,23456,31150,7694,0.7530016051364365,2289,5965,warning_stem_collisions
S2023-255,0001944048,KVUE,Kenvue,0001944048-24-000057,2023,2024-03-01,1.0.3,0.3.0,2.8378078718733577,2.74,0.8077518330403081,1.19,5.0,32343,43246,10903,0.7478841973824168,2587,8137,warning_stem_collisions
S2023-256,0001418135,KDP,Keurig Dr Pepper,0001418135-24-000007,2023,2024-02-22,1.0.3,0.3.0,2.914376884697626,2.82,0.8334168031726014,1.26,5.0,18239,24411,6172,0.7471631641473107,2143,4430,warning_stem_collisions
S2023-257,0000091576,KEY,KeyCorp,0000091576-24-000040,2023,2024-02-22,1.0.3,0.3.0,2.8476632937469706,2.72,0.812253670289282,1.26,5.0,33008,43608,10600,0.7569253348009539,2527,7470,warning_stem_collisions
S2023-258,0001601046,KEYS,Keysight Technologies,0001601046-23-000134,2023,2023-12-15,1.0.3,0.3.0,2.8774344023323613,2.79,0.7921604035818001,1.19,4.97,21266,28094,6828,0.7569587812344273,2174,5255,warning_stem_collisions
S2023-259,0000055785,KMB,Kimberly-Clark,0000055785-24-000018,2023,2024-02-08,1.0.3,0.3.0,2.8896913902348116,2.76,0.8243634855717837,1.19,5.0,13415,17972,4557,0.7464389049632763,1748,3375,warning_stem_collisions
S2023-260,0000879101,KIM,Kimco Realty,0001437749-24-005407,2023,2024-02-26,1.0.3,0.3.0,2.904347087378641,2.81,0.799469278398593,1.26,5.0,20600,27967,7367,0.7365824006865234,1905,4826,warning_stem_collisions
S2023-261,0001506307,KMI,Kinder Morgan,0001506307-24-000011,2023,2024-02-20,1.0.3,0.3.0,2.89808731349872,2.76,0.8440897463686482,1.26,5.0,22654,30708,8054,0.7377230689071251,2283,5793,warning_stem_collisions
S2023-262,0001637459,KHC,Kraft Heinz,0001637459-24-000018,2023,2024-02-15,1.0.3,0.3.0,2.8747735368956744,2.76,0.8079106785872814,1.26,5.0,23580,31596,8016,0.7462969996202051,2119,5936,warning_stem_collisions
S2023-263,0000056873,KR,Kroger,0001558370-23-004767,2023,2023-03-28,1.0.3,0.3.0,2.938560248654049,2.85,0.8392415591916781,1.19,5.0,18017,23995,5978,0.7508647634923943,1855,4506,warning_stem_collisions
S2023-264,0000202058,LHX,L3Harris,0000202058-24-000029,2023,2024-02-20,1.0.3,0.3.0,2.86007204000339,2.81,0.7935586483134546,1.19,5.0,23598,31803,8205,0.7420054711819639,2139,5745,warning_stem_collisions
S2023-265,0001065696,LKQ,LKQ Corporation,0001065696-24-000009,2023,2024-02-22,1.0.3,0.3.0,2.9438673168936327,2.86,0.8115434918860335,1.19,5.0,21736,29003,7267,0.7494397131331242,2312,5312,warning_stem_collisions
S2023-266,0000920148,LH,Labcorp,0000920148-24-000014,2023,2024-02-26,1.0.3,0.3.0,2.901431852107016,2.81,0.8058672095604451,1.04,5.0,26127,36365,10238,0.7184655575415921,2481,6967,warning_stem_collisions
S2023-267,0000707549,LRCX,Lam Research,0000707549-23-000102,2023,2023-08-15,1.0.3,0.3.0,2.904662761601456,2.82,0.8271892671707557,1.04,4.96,17584,23386,5802,0.7519028478576927,2074,4346,warning_stem_collisions
S2023-268,0001679273,LW,Lamb Weston,0001558370-23-012203,2023,2023-07-25,1.0.3,0.3.0,2.8956362429071594,2.8,0.831592717128378,1.26,5.0,16566,21986,5420,0.7534794869462386,1910,3935,warning_stem_collisions
S2023-269,0001300514,LVS,Las Vegas Sands,0001300514-24-000048,2023,2024-02-07,1.0.3,0.3.0,2.9784948156025672,2.89,0.84011075345541,1.26,5.0,26329,36258,9929,0.7261569860444591,2333,6119,warning_stem_collisions
S2023-270,0001336920,LDOS,Leidos,0001336920-24-000008,2023,2024-02-13,1.0.3,0.3.0,2.798198077353007,2.72,0.7798245740612049,1.19,5.0,22365,30271,7906,0.7388259390175416,2314,6059,warning_stem_collisions
S2023-271,0000920760,LEN,Lennar,0001628280-24-002371,2023,2024-01-26,1.0.3,0.3.0,2.92599805573558,2.85,0.812445244043906,1.19,5.0,18516,25105,6589,0.7375423222465645,1850,4862,warning_stem_collisions
S2023-272,0000059478,LLY,Lilly (Eli),0000059478-24-000065,2023,2024-02-21,1.0.3,0.3.0,2.8512575841147267,2.74,0.797584531621573,1.19,5.0,19943,26878,6935,0.7419822903489843,2222,5046,warning_stem_collisions
S2023-273,0001707925,LIN,Linde plc,0001628280-24-007424,2023,2024-02-28,1.0.3,0.3.0,2.8996325825526545,2.82,0.8049085703789127,1.26,5.0,15051,21061,6010,0.7146384312235886,1781,3800,warning_stem_collisions
S2023-274,0001335258,LYV,Live Nation Entertainment,0001335258-24-000017,2023,2024-02-22,1.0.3,0.3.0,2.8915582988962703,2.82,0.8063844174791884,1.19,5.0,19117,25463,6346,0.7507756352354397,2184,4960,warning_stem_collisions
S2023-275,0000936468,LMT,Lockheed Martin,0000936468-24-000010,2023,2024-01-23,1.0.3,0.3.0,2.863096796270157,2.8,0.7854029834685201,1.26,5.0,23379,31077,7698,0.7522926923448209,2147,5721,warning_stem_collisions
S2023-276,0000060086,L,Loews Corporation,0000060086-24-000029,2023,2024-02-06,1.0.3,0.3.0,2.893393151248971,2.79,0.847276359066364,1.19,5.0,29144,39320,10176,0.7412004069175991,2426,7020,warning_stem_collisions
S2023-277,0000060667,LOW,Lowe's,0000060667-23-000034,2023,2023-03-27,1.0.3,0.3.0,2.9192085257548848,2.82,0.8213453324248275,1.26,5.0,14075,18595,4520,0.7569239042753428,1940,3417,warning_stem_collisions
S2023-278,0001397187,LULU,Lululemon Athletica,0001397187-23-000012,2023,2023-03-28,1.0.3,0.3.0,2.9448193843805646,2.85,0.8409492094186815,1.26,5.0,15724,20453,4729,0.7687869750158901,1970,3558,warning_stem_collisions
S2023-279,0001489393,LYB,LyondellBasell,0001489393-24-000012,2023,2024-02-22,1.0.3,0.3.0,2.899427442183411,2.79,0.8194066600850214,1.26,5.0,18723,25675,6952,0.7292307692307692,2082,4826,warning_stem_collisions
S2023-280,0000036270,MTB,M&T Bank,0000950170-24-017990,2023,2024-02-21,1.0.3,0.3.0,2.8791859575282186,2.75,0.7973958729272005,1.19,5.0,41816,56235,14419,0.743593847248155,2314,10207,warning_stem_collisions
S2023-281,0000789570,MGM,MGM Resorts,0000789570-24-000005,2023,2024-02-23,1.0.3,0.3.0,2.9312564065718254,2.83,0.8488044824376897,1.26,5.0,20877,28496,7619,0.7326291409320607,2245,4754,warning_stem_collisions
S2023-282,0001408198,MSCI,MSCI Inc.,0001408198-24-000030,2023,2024-02-09,1.0.3,0.3.0,2.8770722527608577,2.79,0.7864248832804689,1.19,5.0,20193,27365,7172,0.7379133930202814,2071,5030,warning_stem_collisions
S2023-283,0001510295,MPC,Marathon Petroleum,0001510295-24-000015,2023,2024-02-28,1.0.3,0.3.0,2.958636754475103,2.86,0.865324001114719,1.26,5.0,25586,34680,9094,0.7377739331026528,2416,6150,warning_stem_collisions
S2023-284,0001278021,MKTX,MarketAxess,0000950170-24-018935,2023,2024-02-22,1.0.3,0.3.0,2.889882482108003,2.83,0.7933460307731307,1.19,5.0,24592,33156,8564,0.7417058752563639,2072,5899,warning_stem_collisions
S2023-285,0001048286,MAR,Marriott International,0001628280-24-004372,2023,2024-02-13,1.0.3,0.3.0,2.8829890516824985,2.77,0.8262567315819859,1.19,5.0,12422,16278,3856,0.7631158618994962,1736,2925,warning_stem_collisions
S2023-286,0000062709,MMC,Marsh & McLennan,0000062709-24-000016,2023,2024-02-12,1.0.3,0.3.0,2.90482778819119,2.82,0.8217496924457908,1.26,5.0,25608,33972,8364,0.7537972447898269,2261,5676,warning_stem_collisions
S2023-287,0000916076,MLM,Martin Marietta Materials,0000950170-24-019275,2023,2024-02-23,1.0.3,0.3.0,3.004931969309463,2.9,0.8655237500804009,1.26,5.0,29325,40327,11002,0.7271803010390061,2387,7441,warning_stem_collisions
S2023-288,0000062996,MAS,Masco,0000062996-24-000006,2023,2024-02-08,1.0.3,0.3.0,2.8804798621934213,2.79,0.8015259364634261,1.3,5.0,12191,15993,3802,0.7622709935596823,1608,2889,warning_stem_collisions
S2023-289,0001141391,MA,Mastercard,0001141391-24-000022,2023,2024-02-13,1.0.3,0.3.0,2.8994561090526507,2.82,0.8135423760996863,1.23,5.0,21861,29098,7237,0.7512887483675854,2122,5437,warning_stem_collisions
S2023-290,0000891103,MTCH,Match Group,0000891103-24-000014,2023,2024-02-23,1.0.3,0.3.0,2.8744358311800173,2.81,0.8120630013944631,1.23,5.0,17415,23127,5712,0.7530159553768323,2023,4212,warning_stem_collisions
S2023-291,0000063754,MKC,McCormick & Company,0000063754-24-000027,2023,2024-01-25,1.0.3,0.3.0,2.8928346588999663,2.83,0.8003192498258561,1.19,5.0,17854,23642,5788,0.7551814567295491,1895,4382,warning_stem_collisions
S2023-292,0000063908,MCD,McDonald's,0000063908-24-000072,2023,2024-02-22,1.0.3,0.3.0,2.949475886368641,2.86,0.8661079426663585,1.26,5.0,13623,18058,4435,0.7544024808948943,1843,3215,warning_stem_collisions
S2023-293,0000927653,MCK,McKesson Corporation,0000927653-23-000038,2023,2023-05-09,1.0.3,0.3.0,2.89556160353071,2.79,0.802458019862449,1.26,5.0,27190,36880,9690,0.7372559652928417,2224,6623,warning_stem_collisions
S2023-294,0001613103,MDT,Medtronic,0001613103-23-000040,2023,2023-06-22,1.0.3,0.3.0,2.9101450749701447,2.85,0.821191852364991,1.19,5.0,22609,30519,7910,0.7408171958452112,2484,5298,warning_stem_collisions
S2023-295,0000310158,MRK,Merck & Co.,0001628280-24-006850,2023,2024-02-26,1.0.3,0.3.0,2.9160960822549193,2.82,0.8308810120268,1.04,5.0,28205,40503,12298,0.6963681702589931,2585,7248,warning_stem_collisions
S2023-296,0001099219,MET,MetLife,0001099219-24-000035,2023,2024-02-16,1.0.3,0.3.0,2.831078037947559,2.73,0.7883308410117708,1.26,4.97,51334,69921,18587,0.7341714220334378,2575,12836,warning_stem_collisions
S2023-297,0001326801,META,Meta Platforms,0001326801-24-000012,2023,2024-02-02,1.0.3,0.3.0,2.8682365516169157,2.8,0.8118162998923737,1.19,5.0,25728,34587,8859,0.7438633012403504,2226,6805,warning_stem_collisions
S2023-298,0001037646,MTD,Mettler Toledo,0001037646-24-000007,2023,2024-02-09,1.0.3,0.3.0,2.911864208749838,2.83,0.8141882597955986,1.23,5.0,15406,20552,5146,0.7496107434799533,1931,3784,warning_stem_collisions
S2023-299,0000827054,MCHP,Microchip Technology,0000827054-23-000080,2023,2023-05-25,1.0.3,0.3.0,2.8929665540375105,2.8,0.8303049390820709,1.19,5.0,20421,26619,6198,0.767158796348473,2087,4785,warning_stem_collisions
S2023-300,0000723125,MU,Micron Technology,0000723125-23-000054,2023,2023-10-06,1.0.3,0.3.0,2.8967635477217324,2.82,0.810086479048864,1.26,5.0,15999,21550,5551,0.7424129930394432,1940,4184,warning_stem_collisions
S2023-301,0000789019,MSFT,Microsoft,0000950170-23-035122,2023,2023-07-27,1.0.3,0.3.0,2.9453894969973167,2.87,0.8380927893340895,1.23,5.0,23479,31727,8248,0.7400321492734895,2179,6140,warning_stem_collisions
S2023-302,0000912595,MAA,Mid-America Apartment Communities,0000950170-24-013275,2023,2024-02-09,1.0.3,0.3.0,2.8857589339794067,2.8,0.812394825653929,1.26,5.0,24765,33275,8510,0.7442524417731029,1915,5789,warning_stem_collisions
S2023-303,0001682852,MRNA,Moderna,0001682852-24-000015,2023,2024-02-23,1.0.3,0.3.0,2.8546316628841315,2.72,0.8107482692715566,1.04,5.0,32606,45514,12908,0.716394955398339,3115,8266,warning_stem_collisions
S2023-304,0000851968,MHK,Mohawk Industries,0000851968-24-000027,2023,2024-02-23,1.0.3,0.3.0,3.007096544859946,2.9,0.8617717912186509,1.29,5.0,14066,19363,5297,0.7264370190569643,1845,3635,warning_stem_collisions
S2023-305,0001179929,MOH,Molina Healthcare,0001179929-24-000033,2023,2024-02-13,1.0.3,0.3.0,2.8202792603374847,2.74,0.7652277122425659,1.19,5.0,18549,25093,6544,0.7392101382855777,2112,4629,warning_stem_collisions
S2023-306,0000024545,TAP,Molson Coors Beverage Company,0000024545-24-000005,2023,2024-02-20,1.0.3,0.3.0,2.898690998690999,2.79,0.8334383646897917,1.04,5.0,25974,34905,8931,0.7441340782122905,2424,6196,warning_stem_collisions
S2023-307,0001103982,MDLZ,Mondelez International,0001103982-24-000019,2023,2024-02-02,1.0.3,0.3.0,2.921611767773336,2.82,0.8265885348372812,1.19,5.0,23012,30995,7983,0.7424423294079691,2237,5737,warning_stem_collisions
S2023-308,0001280452,MPWR,Monolithic Power Systems,0001437749-24-006133,2023,2024-02-29,1.0.3,0.3.0,2.873718579772921,2.81,0.7999663601770076,1.19,5.0,15237,20320,5083,0.7498523622047244,1779,3789,warning_stem_collisions
S2023-309,0000865752,MNST,Monster Beverage,0001104659-24-029425,2023,2024-02-29,1.0.3,0.3.0,3.025195684795393,2.96,0.8653936701620871,1.26,5.0,24657,32849,8192,0.7506164571219824,2271,5720,warning_stem_collisions
S2023-310,0001059556,MCO,Moody's Corporation,0001059556-24-000017,2023,2024-02-14,1.0.3,0.3.0,2.8372434933487565,2.72,0.7998340423905822,1.26,4.97,17290,24386,7096,0.7090133683260887,2035,4825,warning_stem_collisions
S2023-311,0000895421,MS,Morgan Stanley,0000895421-24-000300,2023,2024-02-22,1.0.3,0.3.0,2.83202483135155,2.72,0.7959108522265282,1.19,5.0,38097,51275,13178,0.7429936616284739,2427,9265,warning_stem_collisions
S2023-312,0001285785,MOS,Mosaic Company (The),0001618034-24-000004,2023,2024-02-22,1.0.3,0.3.0,3.0526360955568075,2.93,0.8839328635820805,1.04,5.0,30181,41558,11377,0.7262380287790557,2710,7219,warning_stem_collisions
S2023-313,0000068505,MSI,Motorola Solutions,0000068505-24-000008,2023,2024-02-15,1.0.3,0.3.0,2.9269888958538552,2.86,0.8105895412979591,1.04,5.0,22334,29784,7450,0.7498656997045393,2199,5564,warning_stem_collisions
S2023-314,0001013871,NRG,NRG Energy,0001013871-24-000005,2023,2024-02-28,1.0.3,0.3.0,2.8980116799289646,2.82,0.8208239955636613,1.26,5.0,29281,40520,11239,0.7226307996051333,2486,7122,warning_stem_collisions
S2023-315,0000906163,NVR,"NVR, Inc.",0000906163-24-000033,2023,2024-02-14,1.0.3,0.3.0,2.889520358868185,2.82,0.7956549279828132,1.19,4.96,11592,15214,3622,0.7619298014986197,1390,2787,warning_stem_collisions
S2023-316,0001413447,NXPI,NXP Semiconductors,0001413447-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.8837789383008507,2.82,0.8099647533737497,1.19,5.0,18574,24774,6200,0.7497376281585533,2267,4541,warning_stem_collisions
S2023-317,0001120193,NDAQ,"Nasdaq, Inc.",0001120193-24-000006,2023,2024-02-21,1.0.3,0.3.0,2.8910557470403115,2.8,0.8041196902743041,1.26,5.0,26692,36497,9805,0.7313477820094803,2358,6757,warning_stem_collisions
S2023-318,0001002047,NTAP,NetApp,0000950170-23-027948,2023,2023-06-14,1.0.3,0.3.0,2.8842421094686377,2.8,0.8123170809878291,1.19,5.0,25030,33290,8260,0.7518774406728748,2108,6257,warning_stem_collisions
S2023-319,0001065280,NFLX,Netflix,0001065280-24-000030,2023,2024-01-26,1.0.3,0.3.0,2.848679718875502,2.74,0.7850227747382571,1.26,5.0,11952,15302,3350,0.7810743693634818,1698,2618,warning_stem_collisions
S2023-320,0001164727,NEM,Newmont,0001164727-24-000016,2023,2024-02-29,1.0.3,0.3.0,2.974120553141748,2.83,0.8814606802554911,1.19,5.0,45341,63160,17819,0.7178752374920836,3052,11487,warning_stem_collisions
S2023-321,0001564708,NWSA|NWS,News Corp (Class A)|News Corp (Class B),0001564708-23-000368,2023,2023-08-15,1.0.3,0.3.0,2.9671660955816055,2.89,0.8376821824405444,1.19,5.0,27725,37825,10100,0.7329808327825512,2359,6633,warning_stem_collisions
S2023-322,0000753308,NEE,NextEra Energy,0000753308-24-000008,2023,2024-02-16,1.0.3,0.3.0,2.875563976101688,2.76,0.8033033802553214,1.19,5.0,24939,35087,10148,0.7107760709094536,2036,5973,warning_stem_collisions
S2023-323,0001111711,NI,NiSource,0001111711-24-000011,2023,2024-02-21,1.0.3,0.3.0,2.8610200372181587,2.75,0.7977319316716734,1.19,5.0,23107,31036,7929,0.7445224900115994,2229,5567,warning_stem_collisions
S2023-324,0000320187,NKE,"Nike, Inc.",0000320187-23-000039,2023,2023-07-20,1.0.3,0.3.0,2.8876206081444074,2.7649999999999997,0.8230849311890638,1.19,5.0,18614,24722,6108,0.7529326106302079,2071,4637,warning_stem_collisions
S2023-325,0000072331,NDSN,Nordson Corporation,0000072331-23-000242,2023,2023-12-20,1.0.3,0.3.0,2.8913411638261937,2.78,0.8054331411731471,1.25,5.0,13026,17053,4027,0.7638538673547176,1883,3003,warning_stem_collisions
S2023-326,0000702165,NSC,Norfolk Southern,0000702165-24-000005,2023,2024-02-05,1.0.3,0.3.0,2.9218895752895753,2.825,0.8337883707907198,1.19,5.0,12950,16993,4043,0.7620785029129642,1872,2946,warning_stem_collisions
S2023-327,0000073124,NTRS,Northern Trust,0000073124-24-000073,2023,2024-02-27,1.0.3,0.3.0,2.816618533798794,2.72,0.7980189299577529,1.19,5.0,37812,50044,12232,0.7555750939173528,2505,8827,warning_stem_collisions
S2023-328,0001133421,NOC,Northrop Grumman,0001133421-24-000006,2023,2024-01-25,1.0.3,0.3.0,2.856665379736363,2.77,0.7942835651229583,1.19,5.0,18131,24374,6243,0.7438664150324116,2149,4475,warning_stem_collisions
S2023-329,0001513761,NCLH,Norwegian Cruise Line Holdings,0001558370-24-001935,2023,2024-02-28,1.0.3,0.3.0,2.907025375574064,2.81,0.8292642612404206,1.19,5.0,25694,34265,8571,0.7498613745804757,2443,6105,warning_stem_collisions
S2023-330,0000073309,NUE,Nucor,0000950170-24-021195,2023,2024-02-27,1.0.3,0.3.0,3.0378377592556696,2.9,0.8884708153057299,1.26,5.0,20636,28694,8058,0.7191747403638391,2049,5308,warning_stem_collisions
S2023-331,0001045810,NVDA,Nvidia,0001045810-23-000017,2023,2023-02-24,1.0.3,0.3.0,2.9038733950432967,2.82,0.8190905374533909,1.19,5.0,16745,22650,5905,0.7392935982339955,2163,4071,warning_stem_collisions
S2023-332,0001097864,ON,ON Semiconductor,0001628280-24-003201,2023,2024-02-05,1.0.3,0.3.0,2.8629075793565106,2.75,0.7952849607165653,1.26,5.0,18524,24429,5905,0.7582790945188096,2047,4346,warning_stem_collisions
S2023-333,0000797468,OXY,Occidental Petroleum,0000797468-24-000034,2023,2024-02-14,1.0.3,0.3.0,2.908233800824004,2.76,0.8435581959779294,1.19,5.0,24029,34876,10847,0.6889838284206904,2394,6815,warning_stem_collisions
S2023-334,0000878927,ODFL,Old Dominion,0000950170-24-020176,2023,2024-02-26,1.0.3,0.3.0,2.9240739127278004,2.85,0.8251626380751643,1.19,5.0,13773,18014,4241,0.7645719995559009,1669,3215,warning_stem_collisions
S2023-335,0000029989,OMC,Omnicom Group,0000029989-24-000007,2023,2024-02-07,1.0.3,0.3.0,2.8849234711545124,2.76,0.7944315469691753,1.19,5.0,14439,19081,4642,0.7567213458414129,1501,3483,warning_stem_collisions
S2023-336,0001039684,OKE,Oneok,0001039684-24-000015,2023,2024-02-27,1.0.3,0.3.0,2.9404008382379168,2.85,0.8485727454490262,1.26,5.0,22428,29991,7563,0.7478243473041912,2223,5289,warning_stem_collisions
S2023-337,0001341439,ORCL,Oracle Corporation,0000950170-23-028914,2023,2023-06-20,1.0.3,0.3.0,2.9064667274384686,2.83,0.8177411906273117,1.19,5.0,32910,43438,10528,0.7576315668308854,2188,8283,warning_stem_collisions
S2023-338,0001781335,OTIS,Otis Worldwide,0001781335-24-000013,2023,2024-02-02,1.0.3,0.3.0,2.8736012987740023,2.76,0.8092836479663312,1.19,5.0,17863,24130,6267,0.7402818068794033,2025,4560,warning_stem_collisions
S2023-339,0000898173,ORLY,O’Reilly Automotive,0000898173-24-000009,2023,2024-02-28,1.0.3,0.3.0,2.940567013372957,2.86,0.8276968956127473,1.19,5.0,16825,22084,5259,0.761863792791161,1856,3704,warning_stem_collisions
S2023-340,0001004980,PCG,PG&E Corporation,0001004980-24-000014,2023,2024-02-22,1.0.3,0.3.0,2.915708873102103,2.85,0.797392060232479,1.26,5.0,35895,49563,13668,0.7242297681738393,2508,8399,warning_stem_collisions
S2023-341,0000713676,PNC,PNC Financial Services,0000713676-24-000028,2023,2024-02-21,1.0.3,0.3.0,2.857695032020182,2.72,0.8174394815430744,1.19,5.0,41224,55227,14003,0.7464464845093886,2609,9629,warning_stem_collisions
S2023-342,0000079879,PPG,PPG Industries,0000079879-24-000040,2023,2024-02-15,1.0.3,0.3.0,2.897320810018652,2.82,0.8037789047843789,1.26,5.0,15012,20342,5330,0.7379805328876217,1803,3790,warning_stem_collisions
S2023-343,0000922224,PPL,PPL Corporation,0000922224-24-000008,2023,2024-02-16,1.0.3,0.3.0,2.884799353878314,2.81,0.7965564099747763,1.19,5.0,31573,45617,14044,0.6921323190915667,2317,8205,warning_stem_collisions
S2023-344,0000857005,PTC,PTC Inc.,0000950123-23-011049,2023,2023-11-20,1.0.3,0.3.0,2.9044675870634884,2.81,0.7975622699901936,1.19,4.97,20933,27763,6830,0.7539891222130173,1699,4991,warning_stem_collisions
S2023-345,0000075362,PCAR,Paccar,0000950170-24-017900,2023,2024-02-21,1.0.3,0.3.0,2.9706550149582744,2.89,0.8393407782766558,1.26,5.0,19053,25761,6708,0.7396063817398393,1408,4694,warning_stem_collisions
S2023-346,0000075677,PKG,Packaging Corporation of America,0000950170-24-022794,2023,2024-02-29,1.0.3,0.3.0,2.943462629219651,2.86,0.8214421451510715,1.25,5.0,21862,29479,7617,0.7416126734285423,1686,5412,warning_stem_collisions
S2023-347,0001327567,PANW,Palo Alto Networks,0001327567-23-000024,2023,2023-09-01,1.0.3,0.3.0,2.8524195713788476,2.8,0.7924042862795239,1.26,5.0,20111,26682,6571,0.7537291057641856,2251,4994,warning_stem_collisions
