company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status
S2023-132,0000026172,CMI,Cummins,0000026172-24-000012,2023,2024-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-133,0000882184,DHI,D. R. Horton,0000882184-23-000115,2023,2023-11-17,1.0.3,0.3.0,2.658235294117647,2.6,0.6713834294518749,1.64,4.11,17,18,1,0.9444444444444444,17,1,warning_stem_collisions
S2023-134,0000936340,DTE,DTE Energy,0000936340-24-000076,2023,2024-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-135,0000927066,DVA,DaVita,0000927066-24-000013,2023,2024-02-14,1.0.3,0.3.0,3.0395454545454546,3.035,0.7646239555418269,1.93,4.25,22,32,10,0.6875,17,8,warning_stem_collisions
S2023-136,0000313616,DHR,Danaher Corporation,0000313616-24-000052,2023,2024-02-21,1.0.3,0.3.0,2.56013698630137,2.5,0.6155151381926706,1.5,4.34,146,207,61,0.7053140096618358,92,42,warning_stem_collisions
S2023-137,0000940944,DRI,Darden Restaurants,0000940944-23-000037,2023,2023-07-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-138,0000315189,DE,Deere & Company,0001558370-23-019812,2023,2023-12-15,1.0.3,0.3.0,2.8296923076923077,2.54,0.8978469446930666,1.6,5.0,65,84,19,0.7738095238095238,31,9,warning_stem_collisions
S2023-139,0000027904,DAL,Delta Air Lines,0000027904-24-000003,2023,2024-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-140,0000818479,XRAY,Dentsply Sirona,0000818479-24-000021,2023,2024-02-29,1.0.3,0.3.0,2.757062937062937,2.57,0.7955011897489991,1.5,4.69,143,196,53,0.7295918367346939,98,33,warning_stem_collisions
S2023-141,0001090012,DVN,Devon Energy,0000950170-24-021781,2023,2024-02-28,1.0.3,0.3.0,2.756111111111111,2.9000000000000004,0.6095639506044819,1.54,3.93,18,20,2,0.9,17,2,warning_stem_collisions
S2023-142,0001093557,DXCM,Dexcom,0001093557-24-000021,2023,2024-02-08,1.0.3,0.3.0,2.750625,2.5,0.7123593611197933,1.66,4.25,16,20,4,0.8,15,2,warning_stem_collisions
S2023-143,0001539838,FANG,Diamondback Energy,0001539838-24-000019,2023,2024-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-144,0001297996,DLR,Digital Realty,0001558370-24-001575,2023,2024-02-23,1.0.3,0.3.0,2.6509375,2.4299999999999997,0.7958303814844907,1.63,4.64,32,42,10,0.7619047619047619,30,9,warning_stem_collisions
S2023-145,0000029534,DG,Dollar General,0001558370-23-004574,2023,2023-03-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-146,0000935703,DLTR,Dollar Tree,0000935703-23-000016,2023,2023-03-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-147,0000715957,D,Dominion Energy,0000950170-24-019110,2023,2024-02-23,1.0.3,0.3.0,2.491,2.46,0.4130242123653286,1.83,3.24,10,14,4,0.7142857142857143,10,3,warning_stem_collisions
S2023-148,0000029905,DOV,Dover Corporation,0000029905-24-000008,2023,2024-02-09,1.0.3,0.3.0,3.2071428571428573,3.28,0.8019978977176219,1.68,4.76,91,127,36,0.7165354330708661,61,26,warning_stem_collisions
S2023-149,0001751788,DOW,Dow Inc.,0001751788-24-000010,2023,2024-01-31,1.0.3,0.3.0,2.7395833333333335,2.42,0.8227873316085728,1.63,4.87,24,30,6,0.8,22,4,warning_stem_collisions
S2023-150,0001666700,DD,DuPont,0001666700-24-000008,2023,2024-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-151,0001326160,DUK,Duke Energy,0001326160-24-000037,2023,2024-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-152,0000821189,EOG,EOG Resources,0000821189-24-000011,2023,2024-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-153,0001352010,EPAM,EPAM Systems,0001352010-24-000008,2023,2024-02-22,1.0.3,0.3.0,2.8258125,2.69,0.7826497235952684,1.54,4.93,320,447,127,0.7158836689038032,196,94,warning_stem_collisions
S2023-154,0000033213,EQT,EQT Corporation,0000033213-24-000008,2023,2024-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-155,0000915389,EMN,Eastman Chemical Co.,0000915389-24-000016,2023,2024-02-14,1.0.3,0.3.0,3.3206521739130435,3.09,0.8974805367246813,1.66,4.86,92,110,18,0.8363636363636363,43,10,warning_stem_collisions
S2023-156,0001551182,ETN,Eaton Corporation,0001551182-24-000006,2023,2024-02-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-157,0000031462,ECL,Ecolab,0001558370-24-001581,2023,2024-02-23,1.0.3,0.3.0,2.6168750000000003,2.425,0.6256168830642281,1.76,3.72,16,19,3,0.8421052631578947,15,3,warning_stem_collisions
S2023-158,0000827052,EIX,Edison International,0000827052-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.6305263157894734,2.62,0.7271535976467676,1.63,4.93,19,27,8,0.7037037037037037,19,5,warning_stem_collisions
S2023-159,0001099800,EW,Edwards Lifesciences,0001099800-24-000004,2023,2024-02-12,1.0.3,0.3.0,2.966551724137931,2.62,0.7815072786832881,1.75,4.36,29,32,3,0.90625,26,1,warning_stem_collisions
S2023-160,0000712515,EA,Electronic Arts,0000712515-23-000028,2023,2023-05-24,1.0.3,0.3.0,2.844,2.67,0.7743539242491123,1.4,4.8,50,70,20,0.7142857142857143,42,14,warning_stem_collisions
S2023-161,0001156039,ELV,Elevance Health,0001156039-24-000015,2023,2024-02-21,1.0.3,0.3.0,2.953333333333333,3.0,0.7551060754524395,1.68,4.48,27,39,12,0.6923076923076923,22,11,warning_stem_collisions
S2023-162,0000032604,EMR,Emerson Electric,0000032604-23-000044,2023,2023-11-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-163,0001463101,ENPH,Enphase Energy,0001463101-24-000024,2023,2024-02-09,1.0.3,0.3.0,3.0540000000000003,2.94,0.7610676711042192,1.79,4.86,15,18,3,0.8333333333333334,14,0,success
S2023-164,0000065984,ETR,Entergy,0000065984-24-000012,2023,2024-02-23,1.0.3,0.3.0,2.622916666666667,2.49,0.6282856690586254,1.3,4.3,72,95,23,0.7578947368421053,55,16,warning_stem_collisions
S2023-165,0000033185,EFX,Equifax,0000033185-24-000017,2023,2024-02-22,1.0.3,0.3.0,2.703063583815029,2.48,0.805021366537172,1.3,4.93,173,216,43,0.8009259259259259,97,41,warning_stem_collisions
S2023-166,0001101239,EQIX,Equinix,0001628280-24-005350,2023,2024-02-16,1.0.3,0.3.0,2.8159541984732823,2.74,0.73231180384785,1.5,4.7,131,163,32,0.803680981595092,93,20,warning_stem_collisions
S2023-167,0000906107,EQR,Equity Residential,0000950170-24-015907,2023,2024-02-15,1.0.3,0.3.0,2.5237037037037036,2.385,0.6520659370666274,1.62,4.34,54,70,16,0.7714285714285715,45,11,warning_stem_collisions
S2023-168,0000920522,ESS,Essex Property Trust,0000920522-24-000033,2023,2024-02-23,1.0.3,0.3.0,2.5886842105263157,2.51,0.8211774955662002,1.5,4.57,38,46,8,0.8260869565217391,33,4,warning_stem_collisions
S2023-169,0001001250,EL,Estée Lauder Companies (The),0001001250-23-000112,2023,2023-08-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-170,0001370637,ETSY,Etsy,0001370637-24-000013,2023,2024-02-22,1.0.3,0.3.0,2.915608108108108,2.84,0.871481517652517,1.5,4.93,148,198,50,0.7474747474747475,101,35,warning_stem_collisions
S2023-171,0001095073,EG,Everest Group,0001095073-24-000009,2023,2024-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-172,0001711269,EVRG,Evergy,0001711269-24-000007,2023,2024-02-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-173,0000072741,ES,Eversource Energy,0000072741-24-000005,2023,2024-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-174,0001109357,EXC,Exelon,0001109357-24-000053,2023,2024-02-21,1.0.3,0.3.0,2.6544444444444446,2.89,0.49157594894405376,1.63,3.24,9,12,3,0.75,9,2,warning_stem_collisions
S2023-175,0001324424,EXPE,Expedia Group,0001324424-24-000007,2023,2024-02-09,1.0.3,0.3.0,2.799342105263158,2.79,0.7555528396414805,1.3,4.87,152,217,65,0.7004608294930875,113,46,warning_stem_collisions
S2023-176,0000746515,EXPD,Expeditors International,0000950170-24-019394,2023,2024-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-177,0001289490,EXR,Extra Space Storage,0001628280-24-008044,2023,2024-02-29,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-178,0000034088,XOM,ExxonMobil,0000034088-24-000018,2023,2024-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-179,0001048695,FFIV,"F5, Inc.",0001048695-23-000039,2023,2023-11-14,1.0.3,0.3.0,2.8841981132075474,2.83,0.8210553599772572,1.3,4.93,212,309,97,0.686084142394822,141,50,warning_stem_collisions
S2023-180,0000037785,FMC,FMC Corporation,0000037785-24-000033,2023,2024-02-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-181,0001013237,FDS,FactSet,0001013237-23-000128,2023,2023-10-27,1.0.3,0.3.0,2.6835416666666667,2.62,0.7313614290694824,1.3,4.93,144,188,44,0.7659574468085106,95,31,warning_stem_collisions
S2023-182,0000814547,FICO,Fair Isaac,0000814547-23-000022,2023,2023-11-08,1.0.3,0.3.0,2.758873873873874,2.71,0.6837378009797299,1.55,4.62,222,301,79,0.7375415282392026,103,58,warning_stem_collisions
S2023-183,0000815556,FAST,Fastenal,0000815556-24-000009,2023,2024-02-06,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-184,0001048911,FDX,FedEx,0000950170-23-033201,2023,2023-07-17,1.0.3,0.3.0,2.9497101449275362,2.93,0.8534193304965598,1.63,4.77,138,190,52,0.7263157894736842,110,42,warning_stem_collisions
S2023-185,0000034903,FRT,Federal Realty Investment Trust,0000034903-24-000032,2023,2024-02-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-186,0001136893,FIS,Fidelity National Information Services,0001136893-24-000015,2023,2024-02-26,1.0.3,0.3.0,2.6421311475409834,2.52,0.7603143901514431,1.28,4.9,183,240,57,0.7625,125,39,warning_stem_collisions
S2023-187,0000035527,FITB,Fifth Third Bancorp,0000035527-24-000088,2023,2024-02-27,1.0.3,0.3.0,2.6754545454545453,2.62,0.5907370378890123,1.63,3.89,11,18,7,0.6111111111111112,10,6,warning_stem_collisions
S2023-188,0001274494,FSLR,First Solar,0001274494-24-000004,2023,2024-02-27,1.0.3,0.3.0,2.7375,2.52,0.6588389408649127,1.76,4.34,20,25,5,0.8,20,3,warning_stem_collisions
S2023-189,0001031296,FE,FirstEnergy,0001031296-24-000008,2023,2024-02-13,1.0.3,0.3.0,2.4466666666666668,2.24,0.6366055817118372,1.64,3.93,18,25,7,0.72,15,5,warning_stem_collisions
S2023-190,0000798354,FI,Fiserv,0000798354-24-000037,2023,2024-02-22,1.0.3,0.3.0,2.67012987012987,2.61,0.6537891425176845,1.68,4.48,77,89,12,0.8651685393258427,59,8,warning_stem_collisions
S2023-191,0000037996,F,Ford Motor Company,0000037996-24-000009,2023,2024-02-07,1.0.3,0.3.0,2.7348214285714283,2.51,0.8027675145382748,1.26,4.64,168,236,68,0.711864406779661,110,37,warning_stem_collisions
S2023-192,0001262039,FTNT,Fortinet,0001262039-24-000014,2023,2024-02-26,1.0.3,0.3.0,2.7946641791044775,2.63,0.7665971274933416,1.3,4.87,268,397,129,0.6750629722921915,130,60,warning_stem_collisions
S2023-193,0001659166,FTV,Fortive,0001659166-24-000046,2023,2024-02-27,1.0.3,0.3.0,2.45392,2.35,0.6866683577972703,1.3,4.48,125,182,57,0.6868131868131868,88,41,warning_stem_collisions
S2023-194,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001628280-23-029065,2023,2023-08-11,1.0.3,0.3.0,2.8235483870967744,2.71,0.7217364740549487,1.62,4.64,62,72,10,0.8611111111111112,50,7,warning_stem_collisions
S2023-195,0000038777,BEN,Franklin Resources,0000038777-23-000169,2023,2023-11-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-196,0000831259,FCX,Freeport-McMoRan,0000831259-24-000011,2023,2024-02-16,1.0.3,0.3.0,2.708064516129032,2.48,0.7736775161935854,1.62,4.83,93,117,24,0.7948717948717948,76,16,warning_stem_collisions
S2023-197,0000040545,GE,GE Aerospace,0000040545-24-000027,2023,2024-02-02,1.0.3,0.3.0,2.687727272727273,2.58,0.7030561972765234,1.5,4.7,88,111,23,0.7927927927927928,74,19,warning_stem_collisions
S2023-198,0001932393,GEHC,GE HealthCare,0001932393-24-000013,2023,2024-02-06,1.0.3,0.3.0,2.8501401050788093,2.62,0.8078069041429856,1.3,4.89,571,797,226,0.7164366373902133,320,143,warning_stem_collisions
S2023-199,0001121788,GRMN,Garmin,0000950170-24-017559,2023,2024-02-21,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-200,0000749251,IT,Gartner,0000749251-24-000006,2023,2024-02-15,1.0.3,0.3.0,2.6983157894736842,2.59,0.7197275107641034,1.5,4.7,285,384,99,0.7421875,193,75,warning_stem_collisions
S2023-201,0000849399,GEN,Gen Digital,0000849399-23-000014,2023,2023-05-25,1.0.3,0.3.0,2.8395,2.71,0.7835866788896639,1.63,4.68,120,157,37,0.7643312101910829,76,18,warning_stem_collisions
S2023-202,0001474735,GNRC,Generac,0001437749-24-005040,2023,2024-02-21,1.0.3,0.3.0,3.349,3.31,0.6400695274733832,2.04,4.24,10,14,4,0.7142857142857143,10,2,warning_stem_collisions
S2023-203,0000040533,GD,General Dynamics,0000040533-24-000007,2023,2024-02-08,1.0.3,0.3.0,3.0616129032258064,2.9450000000000003,0.7869832017479832,1.8,4.93,62,100,38,0.62,54,18,warning_stem_collisions
S2023-204,0000040704,GIS,General Mills,0001193125-23-177500,2023,2023-06-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-205,0001467858,GM,General Motors,0001467858-24-000031,2023,2024-01-30,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-206,0000040987,GPC,Genuine Parts Company,0000040987-24-000024,2023,2024-02-22,1.0.3,0.3.0,2.928269230769231,2.93,0.7550871604142697,1.5,4.64,52,69,17,0.7536231884057971,44,14,warning_stem_collisions
S2023-207,0000882095,GILD,Gilead Sciences,0000882095-24-000007,2023,2024-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-208,0001123360,GPN,Global Payments,0001123360-24-000004,2023,2024-02-14,1.0.3,0.3.0,2.7439759036144578,2.63,0.721876636924507,1.5,4.7,83,113,30,0.7345132743362832,57,26,warning_stem_collisions
S2023-209,0000320335,GL,Globe Life,0000320335-24-000006,2023,2024-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-210,0000886982,GS,Goldman Sachs,0000886982-24-000006,2023,2024-02-23,1.0.3,0.3.0,2.6694520547945206,2.52,0.8071092060757996,1.44,4.79,219,307,88,0.7133550488599348,147,52,warning_stem_collisions
S2023-211,0000860730,HCA,HCA Healthcare,0000950170-24-016524,2023,2024-02-16,1.0.3,0.3.0,2.6739726027397257,2.52,0.6690992508354558,1.5,4.65,146,193,47,0.7564766839378239,87,40,warning_stem_collisions
S2023-212,0000047217,HPQ,HP Inc.,0000047217-23-000100,2023,2023-12-18,1.0.3,0.3.0,2.6255066079295153,2.5,0.7036100014193264,1.3,4.93,227,327,100,0.6941896024464832,147,74,warning_stem_collisions
S2023-213,0000045012,HAL,Halliburton,0000045012-24-000007,2023,2024-02-06,1.0.3,0.3.0,3.3313333333333333,3.41,0.8141651484120951,1.85,4.75,15,19,4,0.7894736842105263,15,4,warning_stem_collisions
S2023-214,0000874766,HIG,Hartford (The),0000874766-24-000016,2023,2024-02-23,1.0.3,0.3.0,2.920412371134021,2.81,0.780285326515109,1.5,4.72,97,123,26,0.7886178861788617,54,22,warning_stem_collisions
S2023-215,0000046080,HAS,Hasbro,0000046080-24-000034,2023,2024-02-28,1.0.3,0.3.0,2.927222222222222,2.89,0.8362220302949553,1.44,4.93,72,93,21,0.7741935483870968,61,15,warning_stem_collisions
S2023-216,0000765880,PEAK,Healthpeak Properties,0001628280-24-004094,2023,2024-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-217,0001000228,HSIC,Henry Schein,0001000228-24-000011,2023,2024-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-218,0000047111,HSY,Hershey Company (The),0000047111-24-000009,2023,2024-02-20,1.0.3,0.3.0,2.785,2.84,0.7950943340258437,1.64,4.55,16,21,5,0.7619047619047619,16,2,warning_stem_collisions
S2023-219,0001645590,HPE,Hewlett Packard Enterprise,0001645590-23-000117,2023,2023-12-22,1.0.3,0.3.0,2.898978978978979,2.82,0.8257043637130747,1.19,5.0,1332,2000,668,0.666,503,388,warning_stem_collisions
S2023-220,0001585689,HLT,Hilton Worldwide,0001585689-24-000027,2023,2024-02-07,1.0.3,0.3.0,2.5304347826086957,2.5,0.615629605334314,1.3,4.25,92,116,24,0.7931034482758621,72,21,warning_stem_collisions
S2023-221,0000354950,HD,Home Depot (The),0000354950-23-000059,2023,2023-03-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-222,0000773840,HON,Honeywell Technologies,0000773840-24-000014,2023,2024-02-16,1.0.3,0.3.0,2.7122222222222225,2.56,0.7374547485594214,1.44,4.7,153,210,57,0.7285714285714285,112,40,warning_stem_collisions
S2023-223,0000048465,HRL,Hormel Foods,0000048465-23-000083,2023,2023-12-06,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-224,0001070750,HST,Host Hotels & Resorts,0001070750-24-000081,2023,2024-02-28,1.0.3,0.3.0,2.6924,2.62,0.6310707091919256,1.65,4.25,25,36,11,0.6944444444444444,22,8,warning_stem_collisions
S2023-225,0000004281,HWM,Howmet Aerospace,0000004281-24-000007,2023,2024-02-13,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-226,0000048898,HUBB,Hubbell Incorporated,0001628280-24-003792,2023,2024-02-08,1.0.3,0.3.0,3.351,3.175,0.7646626707248104,2.24,4.87,10,12,2,0.8333333333333334,10,1,warning_stem_collisions
S2023-227,0000049071,HUM,Humana,0000049071-24-000012,2023,2024-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-228,0000049196,HBAN,Huntington Bancshares,0000049196-24-000020,2023,2024-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-229,0001501585,HII,Huntington Ingalls Industries,0001501585-24-000007,2023,2024-02-01,1.0.3,0.3.0,2.797304347826087,2.72,0.7346780682000381,1.81,4.89,115,156,41,0.7371794871794872,56,27,warning_stem_collisions
S2023-230,0000051143,IBM,IBM,0000051143-24-000012,2023,2024-02-26,1.0.3,0.3.0,2.8254330708661417,2.625,0.7763976535169544,1.5,4.89,254,368,114,0.6902173913043478,164,75,warning_stem_collisions
S2023-231,0000832101,IEX,IDEX Corporation,0000832101-24-000009,2023,2024-02-22,1.0.3,0.3.0,2.725909090909091,2.7199999999999998,0.6546870112081254,1.63,4.25,22,28,6,0.7857142857142857,19,4,warning_stem_collisions
S2023-232,0001478242,IQV,IQVIA,0001478242-24-000038,2023,2024-02-15,1.0.3,0.3.0,2.8033333333333332,2.56,0.7427285854428837,1.67,4.64,51,61,10,0.8360655737704918,44,8,warning_stem_collisions
S2023-233,0000874716,IDXX,Idexx Laboratories,0000874716-24-000057,2023,2024-02-22,1.0.3,0.3.0,2.7750115473441106,2.62,0.7366317842368412,1.44,4.87,433,628,195,0.6894904458598726,271,136,warning_stem_collisions
S2023-234,0000049826,ITW,Illinois Tool Works,0000049826-24-000008,2023,2024-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-235,0000879169,INCY,Incyte,0000879169-24-000045,2023,2024-02-13,1.0.3,0.3.0,2.6433333333333335,2.45,0.7093144465799242,1.63,4.1,63,70,7,0.9,45,7,warning_stem_collisions
S2023-236,0001699150,IR,Ingersoll Rand,0001628280-24-006642,2023,2024-02-23,1.0.3,0.3.0,2.5452380952380955,2.24,0.8307232594473614,1.67,5.0,21,26,5,0.8076923076923077,20,5,warning_stem_collisions
S2023-237,0001145197,PODD,Insulet Corporation,0001145197-24-000011,2023,2024-02-23,1.0.3,0.3.0,2.648181818181818,2.46,0.6198800203825104,1.65,3.97,11,15,4,0.7333333333333333,11,3,warning_stem_collisions
S2023-238,0000050863,INTC,Intel,0000050863-24-000010,2023,2024-01-26,1.0.3,0.3.0,3.05572202166065,2.97,0.867751837363597,1.19,4.93,1108,1712,604,0.647196261682243,476,286,warning_stem_collisions
S2023-239,0001571949,ICE,Intercontinental Exchange,0001571949-24-000007,2023,2024-02-08,1.0.3,0.3.0,2.798620689655172,2.755,0.8033667266591097,1.5,4.4,58,76,18,0.7631578947368421,47,16,warning_stem_collisions
S2023-240,0000051253,IFF,International Flavors & Fragrances,0000051253-24-000006,2023,2024-02-28,1.0.3,0.3.0,2.6435714285714282,2.5,0.7169489635438011,1.44,4.5,224,323,99,0.6934984520123839,138,58,warning_stem_collisions
S2023-241,0000051434,IP,International Paper,0000051434-24-000024,2023,2024-02-16,1.0.3,0.3.0,2.6435227272727273,2.5999999999999996,0.627259623957343,1.63,4.25,88,129,41,0.6821705426356589,72,29,warning_stem_collisions
S2023-242,0000896878,INTU,Intuit,0000896878-23-000034,2023,2023-09-01,1.0.3,0.3.0,2.7652330508474576,2.63,0.7570269322790155,1.42,4.89,472,683,211,0.6910688140556369,265,142,warning_stem_collisions
S2023-243,0001035267,ISRG,Intuitive Surgical,0001035267-24-000021,2023,2024-01-31,1.0.3,0.3.0,2.676951871657754,2.52,0.7638033266147993,1.3,4.93,374,517,143,0.723404255319149,220,102,warning_stem_collisions
S2023-244,0000914208,IVZ,Invesco,0000914208-24-000219,2023,2024-02-21,1.0.3,0.3.0,2.831290322580645,3.07,0.764104966338897,1.62,4.48,31,39,8,0.7948717948717948,27,7,warning_stem_collisions
S2023-245,0001687229,INVH,Invitation Homes,0001687229-24-000013,2023,2024-02-21,1.0.3,0.3.0,2.450845070422535,2.36,0.5465557881112895,1.62,3.93,71,91,20,0.7802197802197802,56,13,warning_stem_collisions
S2023-246,0001020569,IRM,Iron Mountain,0001020569-24-000040,2023,2024-02-22,1.0.3,0.3.0,2.8438636363636363,2.72,0.777870683074492,1.63,4.64,88,113,25,0.7787610619469026,58,16,warning_stem_collisions
S2023-247,0000728535,JBHT,J.B. Hunt,0001437749-24-005368,2023,2024-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-248,0000091419,SJM,J.M. Smucker Company (The),0000091419-23-000072,2023,2023-06-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-249,0000019617,JPM,JPMorgan Chase,0000019617-24-000225,2023,2024-02-16,1.0.3,0.3.0,2.7283870967741937,2.63,0.7214148141167155,1.63,4.57,31,39,8,0.7948717948717948,24,7,warning_stem_collisions
S2023-250,0000898293,JBL,Jabil,0001193125-23-259599,2023,2023-10-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-251,0000779152,JKHY,Jack Henry & Associates,0000779152-23-000062,2023,2023-08-24,1.0.3,0.3.0,2.98859649122807,2.93,0.8494671985375287,1.61,4.54,57,80,23,0.7125,40,11,warning_stem_collisions
S2023-252,0000052988,J,Jacobs Solutions,0000052988-23-000084,2023,2023-11-21,1.0.3,0.3.0,3.0979850746268656,3.07,0.86836162410887,1.63,4.82,134,152,18,0.881578947368421,71,14,warning_stem_collisions
S2023-253,0000833444,JCI,Johnson Controls,0000833444-23-000048,2023,2023-12-14,1.0.3,0.3.0,2.670072202166065,2.52,0.7366256330774152,1.47,4.89,277,366,89,0.7568306010928961,184,68,warning_stem_collisions
S2023-254,0000319201,KLAC,KLA Corporation,0000319201-23-000031,2023,2023-08-04,1.0.3,0.3.0,2.7960233918128656,2.62,0.775703023546623,1.4,4.93,171,244,73,0.7008196721311475,132,47,warning_stem_collisions
S2023-255,0001944048,KVUE,Kenvue,0001944048-24-000057,2023,2024-03-01,1.0.3,0.3.0,2.821153846153846,2.615,0.8187482327547665,1.67,4.48,26,30,4,0.8666666666666667,22,4,warning_stem_collisions
S2023-256,0001418135,KDP,Keurig Dr Pepper,0001418135-24-000007,2023,2024-02-22,1.0.3,0.3.0,3.0233333333333334,2.93,0.5714737283744741,2.24,4.14,15,17,2,0.8823529411764706,14,2,warning_stem_collisions
S2023-257,0000091576,KEY,KeyCorp,0000091576-24-000040,2023,2024-02-22,1.0.3,0.3.0,2.6513333333333335,2.82,0.6225203254156089,1.63,3.89,15,18,3,0.8333333333333334,13,2,warning_stem_collisions
S2023-258,0001601046,KEYS,Keysight Technologies,0001601046-23-000134,2023,2023-12-15,1.0.3,0.3.0,3.07364161849711,3.03,0.7403506659394034,1.8,4.74,173,210,37,0.8238095238095238,60,22,warning_stem_collisions
S2023-259,0000055785,KMB,Kimberly-Clark,0000055785-24-000018,2023,2024-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-260,0000879101,KIM,Kimco Realty,0001437749-24-005407,2023,2024-02-26,1.0.3,0.3.0,2.6485826771653542,2.48,0.7720916721809015,1.31,4.89,381,527,146,0.7229601518026565,227,86,warning_stem_collisions
S2023-261,0001506307,KMI,Kinder Morgan,0001506307-24-000011,2023,2024-02-20,1.0.3,0.3.0,2.595593220338983,2.44,0.6952143217557987,1.63,4.64,59,66,7,0.8939393939393939,41,4,warning_stem_collisions
S2023-262,0001637459,KHC,Kraft Heinz,0001637459-24-000018,2023,2024-02-15,1.0.3,0.3.0,2.6366666666666667,2.565,0.6670290681655319,1.63,4.25,36,45,9,0.8,34,8,warning_stem_collisions
S2023-263,0000056873,KR,Kroger,0001558370-23-004767,2023,2023-03-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-264,0000202058,LHX,L3Harris,0000202058-24-000029,2023,2024-02-20,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2023-265,0001065696,LKQ,LKQ Corporation,0001065696-24-000009,2023,2024-02-22,1.0.3,0.3.0,2.852272727272727,2.645,0.7584369801720918,1.9,4.7,22,33,11,0.6666666666666666,22,6,warning_stem_collisions
