company_id,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status
S2021-149,0001352010,EPAM,EPAM Systems,0001352010-22-000020,2021,2022-02-25,1.0.3,0.3.0,2.955,3.13,0.7991526762765674,1.64,4.48,30,37,7,0.8108108108108109,28,7,warning_stem_collisions
S2021-150,0000915389,EMN,Eastman Chemical Co.,0000915389-22-000010,2021,2022-02-25,1.0.3,0.3.0,3.075714285714286,3.04,0.8734527622551529,1.64,4.73,42,62,20,0.6774193548387096,18,12,warning_stem_collisions
S2021-151,0001551182,ETN,Eaton Corporation,0001551182-22-000004,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-152,0000031462,ECL,Ecolab,0001558370-22-002059,2021,2022-02-25,1.0.3,0.3.0,3.1407692307692305,2.93,0.7355736802341791,2.21,4.54,13,20,7,0.65,13,2,warning_stem_collisions
S2021-153,0000827052,EIX,Edison International,0000827052-22-000006,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-154,0001099800,EW,Edwards Lifesciences,0001099800-22-000005,2021,2022-02-14,1.0.3,0.3.0,3.0900000000000003,2.96,0.832456975095179,1.73,4.86,26,26,0,1.0,13,0,success
S2021-155,0000712515,EA,Electronic Arts,0000712515-21-000064,2021,2021-05-26,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-156,0000032604,EMR,Emerson Electric,0000032604-21-000038,2021,2021-11-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-157,0001463101,ENPH,Enphase Energy,0001463101-22-000016,2021,2022-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-158,0000065984,ETR,Entergy,0000065984-22-000017,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-159,0000033185,EFX,Equifax,0000033185-22-000014,2021,2022-02-24,1.0.3,0.3.0,2.7596,2.605,0.7907893777738798,1.5,4.93,100,129,29,0.7751937984496124,58,25,warning_stem_collisions
S2021-160,0001101239,EQIX,Equinix,0001628280-22-003171,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-161,0000906107,EQR,Equity Residential,0001564590-22-005566,2021,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-162,0000920522,ESS,Essex Property Trust,0000920522-22-000019,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-163,0001001250,EL,Estée Lauder Companies (The),0001001250-21-000127,2021,2021-08-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-164,0001370637,ETSY,Etsy,0001370637-22-000024,2021,2022-02-25,1.0.3,0.3.0,3.002063492063492,2.89,0.8893044521800004,1.5,4.93,126,153,27,0.8235294117647058,81,20,warning_stem_collisions
S2021-165,0001711269,EVRG,Evergy,0001711269-22-000008,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-166,0000072741,ES,Eversource Energy,0000072741-22-000015,2021,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-167,0001109357,EXC,Exelon,0001109357-22-000039,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-168,0001324424,EXPE,Expedia Group,0001324424-22-000009,2021,2022-02-11,1.0.3,0.3.0,3.1115000000000004,2.965,0.7259219999421425,2.2,4.52,20,27,7,0.7407407407407407,18,6,warning_stem_collisions
S2021-169,0000746515,EXPD,Expeditors International,0001564590-22-010381,2021,2022-03-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-170,0001289490,EXR,Extra Space Storage,0001628280-22-004274,2021,2022-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-171,0000034088,XOM,ExxonMobil,0000034088-22-000011,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-172,0001048695,FFIV,"F5, Inc.",0001048695-21-000044,2021,2021-11-16,1.0.3,0.3.0,2.98921875,3.0250000000000004,0.8116251149073922,1.62,4.48,64,105,41,0.6095238095238096,47,16,warning_stem_collisions
S2021-173,0000037785,FMC,FMC Corporation,0000037785-22-000025,2021,2022-02-25,1.0.3,0.3.0,3.2605555555555554,3.24,0.907190242343065,1.83,4.76,18,25,7,0.72,16,5,warning_stem_collisions
S2021-174,0001326801,FB,Facebook,0001326801-22-000018,2021,2022-02-03,1.0.3,0.3.0,3.0493548387096774,3.07,0.8130247605001119,1.5,4.93,310,398,88,0.7788944723618091,110,80,warning_stem_collisions
S2021-175,0001013237,FDS,FactSet,0001013237-21-000142,2021,2021-10-22,1.0.3,0.3.0,2.81,2.72,0.6818318977886743,1.79,4.93,38,54,16,0.7037037037037037,19,10,warning_stem_collisions
S2021-176,0000815556,FAST,Fastenal,0000815556-22-000009,2021,2022-02-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-177,0001048911,FDX,FedEx,0001564590-21-037031,2021,2021-07-19,1.0.3,0.3.0,2.8216666666666668,2.82,0.7857144660894453,1.76,4.63,12,15,3,0.8,10,2,warning_stem_collisions
S2021-178,0000034903,FRT,Federal Realty Investment Trust,0000034903-22-000023,2021,2022-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-179,0001136893,FIS,Fidelity National Information Services,0001136893-22-000038,2021,2022-02-23,1.0.3,0.3.0,2.8482,2.75,0.7992638863354206,1.63,4.48,50,61,11,0.819672131147541,29,9,warning_stem_collisions
S2021-180,0000035527,FITB,Fifth Third Bancorp,0000035527-22-000119,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-181,0001031296,FE,FirstEnergy,0001031296-22-000013,2021,2022-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-182,0000798354,FISV,Fiserv,0000798354-22-000004,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-183,0000037996,F,Ford Motor Company,0000037996-22-000013,2021,2022-02-04,1.0.3,0.3.0,3.010294117647059,2.855,0.8293075967127022,1.76,4.81,170,315,145,0.5396825396825397,72,49,warning_stem_collisions
S2021-184,0001262039,FTNT,Fortinet,0001262039-22-000008,2021,2022-02-25,1.0.3,0.3.0,3.0741954022988502,2.9000000000000004,0.7912700301847129,1.64,4.89,174,258,84,0.6744186046511628,71,40,warning_stem_collisions
S2021-185,0001659166,FTV,Fortive,0001659166-22-000054,2021,2022-03-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-186,0001754301,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),0001564590-21-043103,2021,2021-08-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-187,0000038777,BEN,Franklin Resources,0000038777-21-000205,2021,2021-11-19,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-188,0000831259,FCX,Freeport-McMoRan,0000831259-22-000009,2021,2022-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-189,0000040545,GE,GE Aerospace,0000040545-22-000008,2021,2022-02-11,1.0.3,0.3.0,2.8042105263157895,2.75,0.682883328167555,1.82,4.79,38,43,5,0.8837209302325582,31,4,warning_stem_collisions
S2021-190,0001121788,GRMN,Garmin,0000950170-22-001303,2021,2022-02-16,1.0.3,0.3.0,3.75,3.59,0.865579904704685,2.57,4.79,7,16,9,0.4375,5,1,warning_stem_collisions
S2021-191,0000749251,IT,Gartner,0000749251-22-000006,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-192,0001474735,GNRC,Generac,0001437749-22-004080,2021,2022-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-193,0000040533,GD,General Dynamics,0000040533-22-000007,2021,2022-02-09,1.0.3,0.3.0,3.024390243902439,2.91,0.792812372169982,1.67,4.93,82,136,54,0.6029411764705882,63,26,warning_stem_collisions
S2021-194,0000040704,GIS,General Mills,0001193125-21-204830,2021,2021-06-30,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-195,0001467858,GM,General Motors,0001467858-22-000034,2021,2022-02-02,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-196,0000040987,GPC,Genuine Parts Company,0000040987-22-000013,2021,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-197,0000882095,GILD,Gilead Sciences,0000882095-22-000007,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-198,0001123360,GPN,Global Payments,0001123360-22-000007,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-199,0000320335,GL,Globe Life,0000320335-22-000006,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-200,0000886982,GS,Goldman Sachs,0001193125-22-052682,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-201,0000860730,HCA,HCA Healthcare,0001193125-22-046707,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-202,0000047217,HPQ,HP Inc.,0000047217-21-000060,2021,2021-12-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-203,0000045012,HAL,Halliburton,0000045012-22-000013,2021,2022-02-04,1.0.3,0.3.0,3.405,3.5,0.8859373567019284,1.85,4.93,20,24,4,0.8333333333333334,20,4,warning_stem_collisions
S2021-204,0000874766,HIG,Hartford (The),0000874766-22-000019,2021,2022-02-18,1.0.3,0.3.0,2.864166666666667,2.63,0.7576769137010547,1.63,4.14,12,14,2,0.8571428571428571,10,2,warning_stem_collisions
S2021-205,0000046080,HAS,Hasbro,0000046080-22-000023,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-206,0000765880,PEAK,Healthpeak Properties,0001628280-22-002117,2021,2022-02-09,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-207,0001000228,HSIC,Henry Schein,0001000228-22-000016,2021,2022-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-208,0000047111,HSY,Hershey Company (The),0000047111-22-000017,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-209,0001645590,HPE,Hewlett Packard Enterprise,0001645590-21-000068,2021,2021-12-10,1.0.3,0.3.0,2.9651662404092076,2.9,0.7666035367739347,1.3,4.89,782,1165,383,0.671244635193133,292,184,warning_stem_collisions
S2021-210,0001585689,HLT,Hilton Worldwide,0001585689-22-000013,2021,2022-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-211,0000354950,HD,Home Depot (The),0000354950-21-000089,2021,2021-03-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-212,0000773840,HON,Honeywell Technologies,0000773840-22-000018,2021,2022-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-213,0000048465,HRL,Hormel Foods,0000048465-21-000067,2021,2021-12-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-214,0001070750,HST,Host Hotels & Resorts,0000950170-22-001965,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-215,0000004281,HWM,Howmet Aerospace,0000004281-22-000004,2021,2022-02-14,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-216,0000049071,HUM,Humana,0000049071-22-000017,2021,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-217,0000049196,HBAN,Huntington Bancshares,0000049196-22-000023,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-218,0001501585,HII,Huntington Ingalls Industries,0001501585-22-000007,2021,2022-02-10,1.0.3,0.3.0,2.880535714285714,2.85,0.7756159295379778,1.4,4.76,56,73,17,0.7671232876712328,48,12,warning_stem_collisions
S2021-219,0000051143,IBM,IBM,0001558370-22-001584,2021,2022-02-22,1.0.3,0.3.0,2.895063829787234,2.72,0.7996873698782416,1.45,4.89,235,321,86,0.7320872274143302,157,58,warning_stem_collisions
S2021-220,0000832101,IEX,IDEX Corporation,0000832101-22-000008,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-221,0001111928,IPGP,IPG Photonics,0001111928-22-000025,2021,2022-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-222,0001478242,IQV,IQVIA,0001478242-22-000041,2021,2022-02-16,1.0.3,0.3.0,2.4975,2.435,0.6079422258734789,1.85,3.93,8,10,2,0.8,8,2,warning_stem_collisions
S2021-223,0000874716,IDXX,Idexx Laboratories,0000874716-22-000007,2021,2022-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-224,0000049826,ITW,Illinois Tool Works,0000049826-22-000006,2021,2022-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-225,0001110803,ILMN,"Illumina, Inc.",0001110803-21-000015,2021,2021-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-226,0000879169,INCY,Incyte,0001558370-22-000902,2021,2022-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-227,0001699150,IR,Ingersoll Rand,0001628280-22-003991,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-228,0000050863,INTC,Intel,0000050863-22-000007,2021,2022-01-27,1.0.3,0.3.0,3.0442033898305083,3.0,0.8434774424492408,1.3,4.93,295,468,173,0.6303418803418803,198,91,warning_stem_collisions
S2021-229,0001571949,ICE,Intercontinental Exchange,0001571949-22-000006,2021,2022-02-03,1.0.3,0.3.0,2.921818181818182,2.82,0.769911116805901,1.63,4.89,143,188,45,0.7606382978723404,45,27,warning_stem_collisions
S2021-230,0000051253,IFF,International Flavors & Fragrances,0000051253-22-000007,2021,2022-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-231,0000051434,IP,International Paper,0000051434-22-000016,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-232,0000896878,INTU,Intuit,0000896878-21-000233,2021,2021-09-08,1.0.3,0.3.0,2.7806206896551724,2.69,0.7402322288818466,1.62,4.89,145,201,56,0.7213930348258707,105,34,warning_stem_collisions
S2021-233,0001035267,ISRG,Intuitive Surgical,0001035267-22-000014,2021,2022-02-03,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-234,0000914208,IVZ,Invesco,0000914208-22-000319,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-235,0001020569,IRM,Iron Mountain,0001020569-22-000035,2021,2022-02-24,1.0.3,0.3.0,3.1872727272727275,3.47,0.7733644431854046,1.8,4.26,44,55,11,0.8,17,6,warning_stem_collisions
S2021-236,0000728535,JBHT,J.B. Hunt,0001437749-22-004457,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-237,0000091419,SJM,J.M. Smucker Company (The),0000091419-21-000048,2021,2021-06-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-238,0000019617,JPM,JPMorgan Chase,0000019617-22-000272,2021,2022-02-22,1.0.3,0.3.0,2.8045454545454547,2.565,0.7481658012203596,1.44,3.93,22,27,5,0.8148148148148148,19,4,warning_stem_collisions
S2021-239,0000779152,JKHY,Jack Henry & Associates,0000779152-21-000073,2021,2021-08-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-240,0000052988,J,Jacobs Solutions,0000052988-21-000065,2021,2021-11-23,1.0.3,0.3.0,2.973658536585366,2.835,0.7831775679339467,1.85,4.82,82,112,30,0.7321428571428571,55,16,warning_stem_collisions
S2021-241,0000200406,JNJ,Johnson & Johnson,0000200406-21-000008,2021,2021-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-242,0000833444,JCI,Johnson Controls,0000833444-21-000046,2021,2021-11-15,1.0.3,0.3.0,2.8372727272727274,2.96,0.9016519274903745,1.63,4.64,55,73,18,0.7534246575342466,28,10,warning_stem_collisions
S2021-243,0000319201,KLAC,KLA Corporation,0000319201-21-000029,2021,2021-08-06,1.0.3,0.3.0,3.2111267605633804,3.14,0.872460579513481,1.5,4.93,71,89,18,0.797752808988764,56,7,warning_stem_collisions
S2021-244,0000091576,KEY,KeyCorp,0000091576-22-000029,2021,2022-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-245,0001601046,KEYS,Keysight Technologies,0001601046-21-000197,2021,2021-12-17,1.0.3,0.3.0,3.3921714285714284,3.3,0.8366920404857722,1.41,4.97,175,198,23,0.8838383838383839,53,18,warning_stem_collisions
S2021-246,0000055785,KMB,Kimberly-Clark,0000055785-22-000010,2021,2022-02-10,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-247,0000879101,KIM,Kimco Realty,0001437749-22-004700,2021,2022-03-01,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-248,0001506307,KMI,Kinder Morgan,0001506307-22-000018,2021,2022-02-07,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-249,0001637459,KHC,Kraft Heinz,0001637459-22-000018,2021,2022-02-17,1.0.3,0.3.0,2.7511764705882356,2.74,0.690250443491697,1.68,4.62,17,21,4,0.8095238095238095,17,4,warning_stem_collisions
S2021-250,0000056873,KR,Kroger,0001558370-21-003706,2021,2021-03-30,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-251,0001065696,LKQ,LKQ Corporation,0001065696-22-000006,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-252,0000920148,LH,Labcorp,0000920148-22-000015,2021,2022-02-25,1.0.3,0.3.0,2.792162162162162,2.62,0.6993515727815888,1.82,4.55,37,53,16,0.6981132075471698,30,12,warning_stem_collisions
S2021-253,0000707549,LRCX,Lam Research,0000707549-21-000136,2021,2021-08-17,1.0.3,0.3.0,3.003255813953489,2.93,0.7834916509557461,1.63,4.83,43,55,12,0.7818181818181819,32,12,warning_stem_collisions
S2021-254,0001679273,LW,Lamb Weston,0001558370-21-009330,2021,2021-07-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-255,0001300514,LVS,Las Vegas Sands,0001300514-22-000007,2021,2022-02-04,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-256,0000920760,LEN,Lennar,0001628280-22-001450,2021,2022-01-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-257,0000059478,LLY,Lilly (Eli),0000059478-22-000068,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-258,0000059558,LNC,Lincoln National Corporation,0000059558-22-000008,2021,2022-02-17,1.0.3,0.3.0,2.5094444444444446,2.465,0.5870024817496489,1.38,3.48,18,24,6,0.75,16,5,warning_stem_collisions
S2021-259,0001707925,LIN,Linde plc,0001628280-22-004180,2021,2022-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-260,0001335258,LYV,Live Nation Entertainment,0001335258-22-000019,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-261,0000936468,LMT,Lockheed Martin,0000936468-22-000008,2021,2022-01-25,1.0.3,0.3.0,2.9935,3.2350000000000003,0.6988581758840631,1.76,3.93,20,26,6,0.7692307692307693,20,5,warning_stem_collisions
S2021-262,0000060086,L,Loews Corporation,0000060086-22-000007,2021,2022-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-263,0000060667,LOW,Lowe's,0000060667-21-000026,2021,2021-03-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-264,0000018926,LUMN,Lumen Technologies,0000018926-22-000007,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-265,0001489393,LYB,LyondellBasell,0001489393-22-000009,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-266,0000036270,MTB,M&T Bank,0001564590-22-005400,2021,2022-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-267,0000789570,MGM,MGM Resorts,0000789570-22-000005,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-268,0001408198,MSCI,MSCI Inc.,0001564590-22-004803,2021,2022-02-11,1.0.3,0.3.0,3.024193548387097,2.96,0.7266528398319214,1.81,4.54,31,41,10,0.7560975609756098,30,9,warning_stem_collisions
S2021-269,0001510295,MPC,Marathon Petroleum,0001510295-22-000011,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-270,0001278021,MKTX,MarketAxess,0000950170-22-001811,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-271,0001048286,MAR,Marriott International,0001628280-22-002666,2021,2022-02-15,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-272,0000062709,MMC,Marsh & McLennan,0000062709-22-000009,2021,2022-02-16,1.0.3,0.3.0,2.809056603773585,2.63,0.8309264303445097,1.63,4.62,53,68,15,0.7794117647058824,47,11,warning_stem_collisions
S2021-273,0000916076,MLM,Martin Marietta Materials,0001564590-22-005965,2021,2022-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-274,0000062996,MAS,Masco,0000062996-22-000011,2021,2022-02-08,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-275,0001141391,MA,Mastercard,0001141391-22-000023,2021,2022-02-11,1.0.3,0.3.0,2.913913043478261,2.865,0.7924786238443013,1.5,4.55,138,198,60,0.696969696969697,91,47,warning_stem_collisions
S2021-276,0000891103,MTCH,Match Group,0000891103-22-000020,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-277,0000063754,MKC,McCormick & Company,0000063754-22-000005,2021,2022-01-27,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-278,0000063908,MCD,McDonald's,0000063908-22-000011,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-279,0000927653,MCK,McKesson Corporation,0000927653-21-000039,2021,2021-05-12,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-280,0001613103,MDT,Medtronic,0001613103-21-000027,2021,2021-06-25,1.0.3,0.3.0,3.1483076923076925,3.03,0.857369087079357,1.62,4.82,65,96,31,0.6770833333333334,49,21,warning_stem_collisions
S2021-281,0000310158,MRK,Merck & Co.,0000310158-22-000003,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-282,0001099219,MET,MetLife,0001099219-22-000014,2021,2022-02-18,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-283,0001037646,MTD,Mettler Toledo,0001037646-22-000008,2021,2022-02-11,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-284,0000827054,MCHP,Microchip Technology,0000827054-21-000106,2021,2021-05-18,1.0.3,0.3.0,3.2389655172413794,3.17,0.8796760564708924,1.81,4.89,29,36,7,0.8055555555555556,29,4,warning_stem_collisions
S2021-285,0000723125,MU,Micron Technology,0000723125-21-000065,2021,2021-10-08,1.0.3,0.3.0,3.156595744680851,2.97,0.9232910836946923,1.63,4.86,141,174,33,0.8103448275862069,80,22,warning_stem_collisions
S2021-286,0000789019,MSFT,Microsoft,0001564590-21-039151,2021,2021-07-29,1.0.3,0.3.0,2.949810606060606,2.825,0.9113499197625179,1.3,4.93,264,386,122,0.6839378238341969,179,67,warning_stem_collisions
S2021-287,0000912595,MAA,Mid-America Apartment Communities,0000950170-22-001423,2021,2022-02-17,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-288,0001682852,MRNA,Moderna,0001682852-22-000012,2021,2022-02-25,1.0.3,0.3.0,3.038086956521739,3.03,0.7856439016912499,1.66,4.96,115,171,56,0.672514619883041,84,26,warning_stem_collisions
S2021-289,0000851968,MHK,Mohawk Industries,0000851968-22-000026,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-290,0000024545,TAP,Molson Coors Beverage Company,0000024545-22-000005,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-291,0001103982,MDLZ,Mondelez International,0001103982-22-000003,2021,2022-02-04,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-292,0001280452,MPWR,Monolithic Power Systems,0001437749-22-004460,2021,2022-02-25,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-293,0000865752,MNST,Monster Beverage,0001104659-22-028182,2021,2022-02-28,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-294,0001059556,MCO,Moody's Corporation,0001059556-22-000012,2021,2022-02-22,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-295,0000895421,MS,Morgan Stanley,0000895421-22-000400,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-296,0001285785,MOS,Mosaic Company (The),0001618034-22-000004,2021,2022-02-23,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-297,0000068505,MSI,Motorola Solutions,0000068505-22-000010,2021,2022-02-16,1.0.3,0.3.0,2.92,2.71,0.9148638318436848,1.3,5.0,331,463,132,0.714902807775378,145,88,warning_stem_collisions
S2021-298,0001013871,NRG,NRG Energy,0001013871-22-000010,2021,2022-02-24,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
S2021-299,0000906163,NVR,"NVR, Inc.",0000906163-22-000008,2021,2022-02-16,1.0.3,0.3.0,,,,,,0,0,0,,0,0,warning_denominator_zero
