company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change,past_tense_count,present_tense_count,future_tense_count,finite_verb_count,past_tense_share,present_tense_share,future_tense_share,passive_voice_sentence_count,passive_voice_sentence_share,spacy_sentence_count,ai_past_tense_count,ai_present_tense_count,ai_future_tense_count,ai_finite_verb_count,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,ai_passive_voice_sentence_count,ai_passive_voice_sentence_share,ai_spacy_sentence_count,report_character_count,average_word_length,lexical_density,root_type_token_ratio,type_token_ratio,percentage_expression_count,currency_expression_count,ai_word_count,log_ai_word_count,ai_fog_index,ai_average_sentence_length,ai_complex_word_share,tense_measurement_status,passive_voice_measurement_status,dependency_model,dependency_model_version,extended_measurement_version,log1p_ai_sentence_count,ai_disclosure,whole_report_concreteness,ai_concreteness,fog_index,lm_positive_share,lm_negative_share,lm_uncertainty_share,lm_litigious_share,lm_strong_modal_share,lm_weak_modal_share,lm_constraining_share,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_lm_litigious_share,ai_lm_strong_modal_share,ai_lm_weak_modal_share,ai_lm_constraining_share,numeric_token_share
cik:0000038777,S2020-176,176,2,2020-09-30,10-K,2020/sample_500/html/raw/0000038777/0000038777-20-000203.html,38777,BEN,Franklin Resources,0000038777-20-000203,2020,2020-11-23,1.0.3,0.3.0,0,0,0.0,50741,2203,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87204608,2.78,0.79091476,1.19,5.0,20224,27162,6938,0.74456962,1890,4690,warning_stem_collisions,50605,10.83180566,2203,800,22.97094871,21.89239516,0.0282976,0,0.0,11864,0.1899182,4710177,339996,0.07218327,success,181,827,-0.64087302,919,0.01897114,426,0.00879402,91,0.00187854,627,0.01294331,405,0.00836051,,,0.00373643,0.01707196,-0.01333554,0.02080839,2874,48442,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,543,1824,67,2434,0.2230895645028759,0.7493837304847987,0.0275267050123253,510,0.3044776119402985,1675,0,0,0,0,,,,0,,0,338638,5.562526753500887,0.6048635316659532,14.650598120066242,0.066144846001753,101,345,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.87204608,,21.89239516,0.00373643,0.01707196,0.01897114,0.01294331,0.00187854,0.00879402,0.00836051,,,,,,,,0.0282976
cik:0000040533,S2020-181,181,2,2020-12-31,10-K,2020/sample_500/html/raw/0000040533/0000040533-21-000010.html,40533,GD,General Dynamics,0000040533-21-000010,2020,2021-02-09,1.0.3,0.3.0,1,7,0.18654231,37525,2103,5,0.00237756,success,0.0,0.0,1.0,0.00606061,0.0,0.0,0.0,0.0,0.0,0.0,165,success,4.0,2.0,0.02424242,0.01212121,0.33333333,0.03636364,0.01212121,6.0,success,3.01712329,2.93,0.8106356,1.67,4.93,73,118,45,0.61864407,59,23,warning_stem_collisions,2.94010856,2.86,0.81969187,1.26,5.0,14462,19548,5086,0.73981993,1876,3684,warning_stem_collisions,37577,10.53414744,2103,846,17.8682834,19.74431239,0.03419645,7,0.18628416,9743,0.20589603,3973612,251500,0.06329254,success,233,422,-0.28854962,477,0.01340905,143,0.0040199,55,0.00154612,511,0.01436483,273,0.00767436,,,0.00654991,0.01186293,-0.00531302,0.01841284,1879,35573,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,481,1548,36,2065,0.2329297820823244,0.749636803874092,0.0174334140435835,370,0.2334384858044164,1585,1,7,0,8,0.125,0.875,0.0,0,0.0,5,250803,5.54767605052423,0.596218938330719,16.692204216618318,0.0875643248300723,101,208,174,5.1647859739235145,31.62114942528736,34.8,0.4425287356321839,success,success,en_core_web_sm,3.8.0,1.0.0,1.791759469228055,1,2.94010856,3.01712329,19.74431239,0.00654991,0.01186293,0.01340905,0.01436483,0.00154612,0.0040199,0.00767436,0.02424242,0.01212121,0.0,0.00606061,0.0,0.0,0.0,0.03419645
cik:0000040545,S2020-178,178,2,2020-12-31,10-K,2020/sample_500/html/raw/0000040545/0000040545-21-000011.html,40545,GE,GE Aerospace,0000040545-21-000011,2020,2021-02-12,1.0.3,0.3.0,1,2,0.03051059,65551,2762,2,0.00072411,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,success,3.0,0.0,0.05660377,0.0,1.0,0.05660377,0.05660377,3.0,success,2.794375,2.715,0.69146103,1.82,4.6,32,43,11,0.74418605,27,6,warning_stem_collisions,2.88542594,2.82,0.7864884,1.04,5.0,25649,34975,9326,0.73335239,2232,6468,warning_stem_collisions,65238,11.0857974,2762,961,23.6198407,22.58559071,0.0504154,2,0.03065698,18661,0.2224222,7228705,433319,0.05994421,success,346,1303,-0.58035173,953,0.01560913,298,0.00488093,109,0.0017853,753,0.01233334,402,0.00658434,,,0.00566711,0.02134176,-0.01567465,0.02700888,3574,61054,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,937,2101,94,3132,0.2991698595146871,0.6708173690932312,0.0300127713920817,575,0.2569258266309204,2238,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0,0,0.0,2,432713,5.54413233257095,0.6059498115517186,15.35092674418784,0.0616080920014173,174,845,55,4.02535169073515,30.63636363636364,27.5,0.4909090909090909,success,success,en_core_web_sm,3.8.0,1.0.0,1.0986122886681096,1,2.88542594,2.794375,22.58559071,0.00566711,0.02134176,0.01560913,0.01233334,0.0017853,0.00488093,0.00658434,0.05660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0504154
cik:0000040704,S2020-182,182,2,2020-05-31,10-K,2020/sample_500/html/raw/0000040704/0001193125-20-186469.html,40704,GIS,General Mills,0001193125-20-186469,2020,2020-07-02,1.0.3,0.3.0,0,0,0.0,42188,2267,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93476684,2.79,0.86902997,1.26,5.0,17177,22871,5694,0.75103843,1803,4008,warning_stem_collisions,42012,10.64571057,2267,984,18.53198059,19.08469901,0.04053604,0,0.0,11379,0.21312581,5730563,277605,0.04844288,success,245,682,-0.47141316,787,0.01980422,388,0.00976371,57,0.00143436,216,0.00543547,321,0.00807771,,,0.00616523,0.01716198,-0.01099675,0.02332721,2143,39739,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,646,1436,52,2134,0.302717900656045,0.6729147141518276,0.0243673851921274,447,0.2571921749136939,1738,0,0,0,0,,,,0,,0,277041,5.462060289111451,0.6187281069613696,14.830597357762114,0.0736592826483793,0,266,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.93476684,,19.08469901,0.00616523,0.01716198,0.01980422,0.00543547,0.00143436,0.00976371,0.00807771,,,,,,,,0.04053604
cik:0000040987,S2020-184,184,2,2020-12-31,10-K,2020/sample_500/html/raw/0000040987/0000040987-21-000009.html,40987,GPC,Genuine Parts Company,0000040987-21-000009,2020,2021-02-19,1.0.3,0.3.0,0,0,0.0,38546,2005,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92410046,2.85,0.81116632,1.3,4.97,15091,20299,5208,0.74343564,1824,3954,warning_stem_collisions,38462,10.55742602,2005,844,19.18304239,20.5262649,0.04544745,0,0.0,7777,0.16819135,3055417,257644,0.08432368,success,189,700,-0.57480315,675,0.01862531,259,0.0071466,62,0.00171077,239,0.00659474,269,0.00742253,,,0.00521509,0.01931514,-0.01410005,0.02453023,1991,36241,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,559,1411,55,2025,0.2760493827160494,0.6967901234567901,0.0271604938271604,364,0.2601858470335954,1399,0,0,0,0,,,,0,,0,256833,5.596611558956141,0.6012570023227217,16.00642376854297,0.0836726328733433,161,278,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.92410046,,20.5262649,0.00521509,0.01931514,0.01862531,0.00659474,0.00171077,0.0071466,0.00742253,,,,,,,,0.04544745
cik:0000045012,S2020-191,191,2,2020-12-31,10-K,2020/sample_500/html/raw/0000045012/0000045012-21-000009.html,45012,HAL,Halliburton,0000045012-21-000009,2020,2021-02-05,1.0.3,0.3.0,1,1,0.03150202,31744,1815,1,0.00055096,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,success,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,success,3.405,3.5,0.88593736,1.85,4.93,20,24,4,0.83333333,20,4,warning_stem_collisions,2.91012542,2.76,0.83302494,1.19,5.0,12518,16540,4022,0.75683192,1804,3167,warning_stem_collisions,31563,10.35974083,1815,780,17.39008264,19.71921628,0.04207458,1,0.03168267,9294,0.22747632,2543971,209861,0.08249347,success,159,639,-0.60150376,541,0.01806284,231,0.0077126,50,0.00166939,268,0.00894795,324,0.01081767,,,0.00530867,0.02133485,-0.01602618,0.02664352,1849,29951,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,369,1100,36,1505,0.2451827242524916,0.7308970099667774,0.0239202657807308,287,0.2469879518072289,1162,0,1,0,1,0.0,1.0,0.0,0,0.0,1,209451,5.539255448939889,0.5952781349952188,16.80768873953212,0.096514656906387,84,209,36,3.610917912644224,32.17777777777778,36.0,0.4444444444444444,success,success,en_core_web_sm,3.8.0,1.0.0,0.6931471805599453,1,2.91012542,3.405,19.71921628,0.00530867,0.02133485,0.01806284,0.00894795,0.00166939,0.0077126,0.01081767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207458
cik:0000046080,S2020-193,193,2,2020-12-27,10-K,2020/sample_500/html/raw/0000046080/0000046080-21-000035.html,46080,HAS,Hasbro,0000046080-21-000035,2020,2021-02-24,1.0.3,0.3.0,0,0,0.0,69342,3277,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.9754751,2.89,0.83384532,1.19,5.0,26889,35939,9050,0.74818442,2285,6566,warning_stem_collisions,68879,11.14010662,3277,1451,21.01891974,19.97440915,0.04242222,0,0.0,10079,0.12765014,3934685,458113,0.1164294,success,404,980,-0.41618497,894,0.0137638,377,0.0058042,128,0.00197066,370,0.00569643,439,0.00675873,,,0.00621988,0.01508783,-0.00886795,0.02130771,3057,64953,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,1092,2206,112,3410,0.3202346041055718,0.6469208211143695,0.0328445747800586,718,0.3013008812421318,2383,0,0,0,0,,,,0,,0,456243,5.496367634791841,0.5962083870478502,14.872762851818749,0.057920679457041,218,626,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.9754751,,19.97440915,0.00621988,0.01508783,0.0137638,0.00569643,0.00197066,0.0058042,0.00675873,,,,,,,,0.04242222
cik:0000047111,S2020-196,196,2,2020-12-31,10-K,2020/sample_500/html/raw/0000047111/0000047111-21-000007.html,47111,HSY,Hershey Company (The),0000047111-21-000007,2020,2021-02-17,1.0.3,0.3.0,0,0,0.0,41729,2370,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93168396,2.82,0.83063881,1.19,5.0,16574,22177,5603,0.74735086,1920,4147,warning_stem_collisions,41550,10.6346528,2370,1074,17.53164557,19.50924278,0.0420698,0,0.0,12446,0.23049856,4095372,279826,0.06832737,success,265,469,-0.27792916,603,0.01538972,187,0.0047726,62,0.00158236,243,0.00620183,273,0.00696749,,,0.00676331,0.01196978,-0.00520647,0.01873309,1811,39182,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,660,1441,46,2147,0.3074056823474616,0.6711690731252911,0.0214252445272473,431,0.2759282970550576,1562,0,0,0,0,,,,0,,0,278874,5.550131496556043,0.6097432686286788,15.304354564263036,0.0765936130244207,154,324,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.93168396,,19.50924278,0.00676331,0.01196978,0.01538972,0.00620183,0.00158236,0.0047726,0.00696749,,,,,,,,0.0420698
cik:0000047217,S2020-190,190,2,2020-10-31,10-K,2020/sample_500/html/raw/0000047217/0000047217-20-000045.html,47217,HPQ,HP Inc.,0000047217-20-000045,2020,2020-12-10,1.0.3,0.3.0,0,0,0.0,61540,3092,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89819402,2.81,0.81955969,1.19,5.0,24430,33477,9047,0.72975476,2394,6294,warning_stem_collisions,61570,11.02793002,3092,1386,19.91267788,19.98013753,0.03045314,0,0.0,11873,0.16166279,4966847,412533,0.08305732,success,343,1492,-0.62615804,1183,0.02013309,617,0.01050052,96,0.00163379,860,0.01463606,440,0.00748821,,,0.0058374,0.02539185,-0.01955445,0.03122926,4132,58759,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,763,2160,72,2995,0.2547579298831385,0.7212020033388982,0.0240400667779632,526,0.2460243217960711,2138,0,0,0,0,,,,0,,0,410699,5.544924095499231,0.612903765130743,16.54775346848857,0.0676620076238881,113,260,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.89819402,,19.98013753,0.0058374,0.02539185,0.02013309,0.01463606,0.00163379,0.01050052,0.00748821,,,,,,,,0.03045314
cik:0000048465,S2020-201,201,3,2020-10-25,10-K,2020/sample_500/html/raw/0000048465/0000048465-20-000043.html,48465,HRL,Hormel Foods,0000048465-20-000043,2020,2020-12-04,1.0.3,0.3.0,0,0,0.0,31071,1761,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.9458957,2.81,0.84932816,1.19,5.0,12694,16966,4272,0.74820229,1670,3053,warning_stem_collisions,30939,10.3397728,1761,663,17.56899489,19.82169416,0.03649116,0,0.0,8821,0.22185614,3524515,208303,0.05910118,success,167,446,-0.45513866,459,0.01571918,159,0.00544521,51,0.00174658,249,0.0085274,244,0.00835616,,,0.00571918,0.01527397,-0.00955479,0.02099315,1496,29200,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,355,1228,37,1620,0.2191358024691358,0.7580246913580246,0.0228395061728395,431,0.3351477449455676,1286,0,0,0,0,,,,0,,0,207591,5.576356822592518,0.6175801378571907,16.13876535050768,0.0933547480425617,15,148,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.9458957,,19.82169416,0.00571918,0.01527397,0.01571918,0.0085274,0.00174658,0.00544521,0.00835616,,,,,,,,0.03649116
cik:0000049071,S2020-204,204,3,2020-12-31,10-K,2020/sample_500/html/raw/0000049071/0000049071-21-000039.html,49071,HUM,Humana,0000049071-21-000039,2020,2021-02-18,1.0.3,0.3.0,0,0,0.0,59970,2656,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.85703358,2.76,0.77197953,1.19,5.0,24447,32396,7949,0.7546302,2048,5721,warning_stem_collisions,59841,10.99944632,2656,1103,22.53049699,21.63699799,0.04017313,0,0.0,10364,0.14762481,4357485,399887,0.09177014,success,400,1028,-0.43977591,906,0.01598419,332,0.00585734,80,0.00141141,942,0.01661933,435,0.00767453,,,0.00705704,0.01813659,-0.01107955,0.02519363,3471,56681,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,750,2034,54,2838,0.2642706131078224,0.7167019027484144,0.0190274841437632,572,0.28714859437751,1992,0,0,0,0,,,,0,,0,399054,5.555432083760179,0.6084940878231729,14.713394070206876,0.0613095341447745,135,384,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.85703358,,21.63699799,0.00705704,0.01813659,0.01598419,0.01661933,0.00141141,0.00585734,0.00767453,,,,,,,,0.04017313
cik:0000049196,S2020-205,205,3,2020-12-31,10-K,2020/sample_500/html/raw/0000049196/0000049196-21-000018.html,49196,HBAN,Huntington Bancshares,0000049196-21-000018,2020,2021-02-26,1.0.3,0.3.0,0,0,0.0,74825,3687,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.82467524,2.71,0.79181677,1.19,5.0,30238,40397,10159,0.74852093,2424,6835,warning_stem_collisions,74675,11.22090064,3687,1552,20.25359371,21.39769606,0.03583529,0,0.0,21384,0.22261319,9026767,502260,0.05564118,success,332,1423,-0.62165242,1391,0.01959845,508,0.00715745,185,0.00260655,632,0.00890454,713,0.01004579,,,0.0046777,0.02004931,-0.01537161,0.02472702,4484,70975,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,732,3012,152,3896,0.1878850102669404,0.7731006160164271,0.0390143737166324,942,0.3366690493209435,2798,0,0,0,0,,,,0,,0,500892,5.591222423296357,0.6108662918399205,15.075150541107275,0.0560306123858597,232,410,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.82467524,,21.39769606,0.0046777,0.02004931,0.01959845,0.00890454,0.00260655,0.00715745,0.01004579,,,,,,,,0.03583529
cik:0000049826,S2020-212,212,3,2020-12-31,10-K,2020/sample_500/html/raw/0000049826/0000049826-21-000007.html,49826,ITW,Illinois Tool Works,0000049826-21-000007,2020,2021-02-12,1.0.3,0.3.0,0,0,0.0,33110,1794,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.96360995,2.89,0.83779978,1.3,5.0,13593,18144,4551,0.74917328,1575,3217,warning_stem_collisions,32722,10.39580291,1794,844,18.23968785,20.61699018,0.05079152,0,0.0,8566,0.20746948,3363681,223021,0.06630266,success,287,515,-0.28428928,447,0.01472284,157,0.00517111,61,0.00200916,124,0.00408419,159,0.00523698,,,0.00945292,0.01696255,-0.00750963,0.02641547,1522,30361,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,590,1056,38,1684,0.3503562945368171,0.6270783847980997,0.0225653206650831,310,0.2504038772213247,1238,0,0,0,0,,,,0,,0,222266,5.672621720443903,0.6172621720443903,14.56621909068133,0.0824940663288216,200,241,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.96360995,,20.61699018,0.00945292,0.01696255,0.01472284,0.00408419,0.00200916,0.00517111,0.00523698,,,,,,,,0.05079152
cik:0000050863,S2020-215,215,3,2020-12-26,10-K,2020/sample_500/html/raw/0000050863/0000050863-21-000010.html,50863,INTC,Intel,0000050863-21-000010,2020,2021-01-22,1.0.3,0.3.0,1,43,0.88439152,48621,2779,31,0.01115509,success,3.0,0.00343249,5.0,0.00572082,3.0,0.00343249,0.0,0.0,0.0,0.0,874,success,18.0,19.0,0.02059497,0.02173913,-0.02702703,0.0423341,-0.00114416,43.0,success,3.0633795,3.0,0.85658938,1.3,4.93,361,552,191,0.65398551,229,99,warning_stem_collisions,2.91245227,2.83,0.82081762,1.19,5.0,18697,25668,6971,0.72841671,2358,4650,warning_stem_collisions,48726,10.79396805,2779,897,17.5336452,19.9306004,0.03281616,43,0.88248574,19844,0.2893977,4090677,322368,0.07880554,success,449,1240,-0.46832445,715,0.01539256,305,0.00656606,117,0.00251878,527,0.01134529,298,0.00641536,,,0.0096661,0.0266948,-0.0170287,0.0363609,3105,46451,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,671,1828,82,2581,0.2599767531964355,0.708252615265401,0.0317706315381635,428,0.237250554323725,1804,6,42,0,48,0.125,0.875,0.0,5,0.1612903225806451,31,321984,5.492367141552899,0.5989299135862757,18.140931006393288,0.0835898851355655,96,254,891,6.79346613258001,23.438412801853666,28.741935483870968,0.2985409652076318,success,success,en_core_web_sm,3.8.0,1.0.0,3.4657359027997265,1,2.91245227,3.0633795,19.9306004,0.0096661,0.0266948,0.01539256,0.01134529,0.00251878,0.00656606,0.00641536,0.02059497,0.02173913,0.00343249,0.00572082,0.0,0.00343249,0.0,0.03281616
cik:0000051143,S2020-207,207,3,2020-12-31,10-K,2020/sample_500/html/raw/0000051143/0001558370-21-001489.html,51143,IBM,IBM,0001558370-21-001489,2020,2021-02-23,1.0.3,0.3.0,1,10,1.01235068,9878,543,9,0.01657459,success,6.0,0.01226994,9.0,0.01840491,5.0,0.01022495,1.0,0.00204499,0.0,0.0,489,success,9.0,21.0,0.01840491,0.04294479,-0.4,0.06134969,-0.02453988,45.0,success,2.8804,2.805,0.83303772,1.45,4.89,200,272,72,0.73529412,141,46,warning_stem_collisions,2.92671163,2.85,0.8360543,1.3,5.0,3929,5342,1413,0.73549232,1031,959,warning_stem_collisions,9955,9.20583022,543,201,18.33333333,21.99574479,0.02812657,10,1.00452034,4810,0.3257704,1513272,67974,0.04491856,success,82,237,-0.48589342,238,0.02522523,128,0.01356651,27,0.00286169,122,0.01293058,52,0.00551139,,,0.00869104,0.02511924,-0.01642819,0.03381028,734,9435,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,,60,291,27,378,0.1587301587301587,0.7698412698412699,0.0714285714285714,101,0.3033033033033033,333,0,12,1,13,0.0,0.9230769230769232,0.0769230769230769,2,0.2222222222222222,9,67321,5.624184698208924,0.6081374883528315,17.41957990761489,0.1772440211201987,0,3,494,6.20455776256869,33.85838956365272,54.888888888888886,0.2975708502024291,success,success,en_core_web_sm,3.8.0,1.0.0,2.302585092994046,1,2.92671163,2.8804,21.99574479,0.00869104,0.02511924,0.02522523,0.01293058,0.00286169,0.01356651,0.00551139,0.01840491,0.04294479,0.01226994,0.01840491,0.00204499,0.01022495,0.0,0.02812657
