company_id,cik,accession_number,warning_type,warning_detail
S2023-200,0000749251,0000749251-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-201,0000849399,0000849399-23-000014,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-202,0001474735,0001437749-24-005040,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-202,0001474735,0001437749-24-005040,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-203,0000040533,0000040533-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-204,0000040704,0001193125-23-177500,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-204,0000040704,0001193125-23-177500,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-205,0001467858,0001467858-24-000031,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-205,0001467858,0001467858-24-000031,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-206,0000040987,0000040987-24-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-207,0000882095,0000882095-24-000007,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-207,0000882095,0000882095-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-208,0001123360,0001123360-24-000004,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-209,0000320335,0000320335-24-000006,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-209,0000320335,0000320335-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-210,0000886982,0000886982-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-211,0000860730,0000950170-24-016524,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-212,0000047217,0000047217-23-000100,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-213,0000045012,0000045012-24-000007,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-213,0000045012,0000045012-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-214,0000874766,0000874766-24-000016,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-215,0000046080,0000046080-24-000034,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-216,0000765880,0001628280-24-004094,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-216,0000765880,0001628280-24-004094,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-217,0001000228,0001000228-24-000011,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-217,0001000228,0001000228-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-218,0000047111,0000047111-24-000009,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-218,0000047111,0000047111-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-219,0001645590,0001645590-23-000117,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-220,0001585689,0001585689-24-000027,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-221,0000354950,0000354950-23-000059,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-221,0000354950,0000354950-23-000059,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-222,0000773840,0000773840-24-000014,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-223,0000048465,0000048465-23-000083,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-223,0000048465,0000048465-23-000083,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-224,0001070750,0001070750-24-000081,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-225,0000004281,0000004281-24-000007,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-225,0000004281,0000004281-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-226,0000048898,0001628280-24-003792,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-226,0000048898,0001628280-24-003792,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-227,0000049071,0000049071-24-000012,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-227,0000049071,0000049071-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-228,0000049196,0000049196-24-000020,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-228,0000049196,0000049196-24-000020,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-229,0001501585,0001501585-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-230,0000051143,0000051143-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-231,0000832101,0000832101-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-232,0001478242,0001478242-24-000038,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-233,0000874716,0000874716-24-000057,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-234,0000049826,0000049826-24-000008,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-234,0000049826,0000049826-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-235,0000879169,0000879169-24-000045,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-236,0001699150,0001628280-24-006642,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-236,0001699150,0001628280-24-006642,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-237,0001145197,0001145197-24-000011,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-237,0001145197,0001145197-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-238,0000050863,0000050863-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-239,0001571949,0001571949-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-240,0000051253,0000051253-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-241,0000051434,0000051434-24-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-242,0000896878,0000896878-23-000034,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-243,0001035267,0001035267-24-000021,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-244,0000914208,0000914208-24-000219,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-244,0000914208,0000914208-24-000219,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-245,0001687229,0001687229-24-000013,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-246,0001020569,0001020569-24-000040,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-247,0000728535,0001437749-24-005368,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-247,0000728535,0001437749-24-005368,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-248,0000091419,0000091419-23-000072,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-248,0000091419,0000091419-23-000072,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-249,0000019617,0000019617-24-000225,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-250,0000898293,0001193125-23-259599,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-250,0000898293,0001193125-23-259599,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-251,0000779152,0000779152-23-000062,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-252,0000052988,0000052988-23-000084,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-253,0000833444,0000833444-23-000048,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-254,0000319201,0000319201-23-000031,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-255,0001944048,0001944048-24-000057,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-255,0001944048,0001944048-24-000057,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-256,0001418135,0001418135-24-000007,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-256,0001418135,0001418135-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-257,0000091576,0000091576-24-000040,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-258,0001601046,0001601046-23-000134,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-259,0000055785,0000055785-24-000018,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-259,0000055785,0000055785-24-000018,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-260,0000879101,0001437749-24-005407,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-261,0001506307,0001506307-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-262,0001637459,0001637459-24-000018,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-263,0000056873,0001558370-23-004767,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-263,0000056873,0001558370-23-004767,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-264,0000202058,0000202058-24-000029,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-264,0000202058,0000202058-24-000029,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-265,0001065696,0001065696-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-266,0000920148,0000920148-24-000014,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-267,0000707549,0000707549-23-000102,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-268,0001679273,0001558370-23-012203,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-269,0001300514,0001300514-24-000048,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-269,0001300514,0001300514-24-000048,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-270,0001336920,0001336920-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-271,0000920760,0001628280-24-002371,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-271,0000920760,0001628280-24-002371,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-272,0000059478,0000059478-24-000065,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-273,0001707925,0001628280-24-007424,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-273,0001707925,0001628280-24-007424,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-274,0001335258,0001335258-24-000017,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-274,0001335258,0001335258-24-000017,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-275,0000936468,0000936468-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-276,0000060086,0000060086-24-000029,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-276,0000060086,0000060086-24-000029,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-277,0000060667,0000060667-23-000034,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-277,0000060667,0000060667-23-000034,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-278,0001397187,0001397187-23-000012,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-278,0001397187,0001397187-23-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-279,0001489393,0001489393-24-000012,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-279,0001489393,0001489393-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-280,0000036270,0000950170-24-017990,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-280,0000036270,0000950170-24-017990,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-281,0000789570,0000789570-24-000005,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-281,0000789570,0000789570-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-282,0001408198,0001408198-24-000030,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-283,0001510295,0001510295-24-000015,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-283,0001510295,0001510295-24-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-284,0001278021,0000950170-24-018935,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-285,0001048286,0001628280-24-004372,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-285,0001048286,0001628280-24-004372,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-286,0000062709,0000062709-24-000016,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-287,0000916076,0000950170-24-019275,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-287,0000916076,0000950170-24-019275,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-288,0000062996,0000062996-24-000006,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-288,0000062996,0000062996-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-289,0001141391,0001141391-24-000022,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-290,0000891103,0000891103-24-000014,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-291,0000063754,0000063754-24-000027,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-292,0000063908,0000063908-24-000072,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-293,0000927653,0000927653-23-000038,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-293,0000927653,0000927653-23-000038,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-294,0001613103,0001613103-23-000040,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-295,0000310158,0001628280-24-006850,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-296,0001099219,0001099219-24-000035,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-297,0001326801,0001326801-24-000012,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-298,0001037646,0001037646-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-299,0000827054,0000827054-23-000080,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-299,0000827054,0000827054-23-000080,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-300,0000723125,0000723125-23-000054,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-301,0000789019,0000950170-23-035122,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-302,0000912595,0000950170-24-013275,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-302,0000912595,0000950170-24-013275,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-303,0001682852,0001682852-24-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-304,0000851968,0000851968-24-000027,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-304,0000851968,0000851968-24-000027,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-305,0001179929,0001179929-24-000033,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-306,0000024545,0000024545-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-307,0001103982,0001103982-24-000019,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-308,0001280452,0001437749-24-006133,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-309,0000865752,0001104659-24-029425,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-309,0000865752,0001104659-24-029425,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-310,0001059556,0001059556-24-000017,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-311,0000895421,0000895421-24-000300,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-312,0001285785,0001618034-24-000004,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-312,0001285785,0001618034-24-000004,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-313,0000068505,0000068505-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-314,0001013871,0001013871-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-315,0000906163,0000906163-24-000033,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-315,0000906163,0000906163-24-000033,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-316,0001413447,0001413447-24-000013,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-317,0001120193,0001120193-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-318,0001002047,0000950170-23-027948,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-319,0001065280,0001065280-24-000030,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-320,0001164727,0001164727-24-000016,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-321,0001564708,0001564708-23-000368,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-322,0000753308,0000753308-24-000008,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-322,0000753308,0000753308-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-323,0001111711,0001111711-24-000011,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-323,0001111711,0001111711-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-324,0000320187,0000320187-23-000039,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-324,0000320187,0000320187-23-000039,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-325,0000072331,0000072331-23-000242,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-325,0000072331,0000072331-23-000242,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-326,0000702165,0000702165-24-000005,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-326,0000702165,0000702165-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-327,0000073124,0000073124-24-000073,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-328,0001133421,0001133421-24-000006,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-329,0001513761,0001558370-24-001935,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-329,0001513761,0001558370-24-001935,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-330,0000073309,0000950170-24-021195,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-330,0000073309,0000950170-24-021195,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-331,0001045810,0001045810-23-000017,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-332,0001097864,0001628280-24-003201,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-333,0000797468,0000797468-24-000034,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-333,0000797468,0000797468-24-000034,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-334,0000878927,0000950170-24-020176,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-335,0000029989,0000029989-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-336,0001039684,0001039684-24-000015,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-336,0001039684,0001039684-24-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-337,0001341439,0000950170-23-028914,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-338,0001781335,0001781335-24-000013,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-338,0001781335,0001781335-24-000013,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-339,0000898173,0000898173-24-000009,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-339,0000898173,0000898173-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-340,0001004980,0001004980-24-000014,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-340,0001004980,0001004980-24-000014,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-341,0000713676,0000713676-24-000028,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-342,0000079879,0000079879-24-000040,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-342,0000079879,0000079879-24-000040,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-343,0000922224,0000922224-24-000008,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-343,0000922224,0000922224-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-344,0000857005,0000950123-23-011049,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-344,0000857005,0000950123-23-011049,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-345,0000075362,0000950170-24-017900,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-345,0000075362,0000950170-24-017900,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-346,0000075677,0000950170-24-022794,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-346,0000075677,0000950170-24-022794,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-347,0001327567,0001327567-23-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-348,0000813828,0000813828-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-349,0000076334,0000076334-23-000042,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-349,0000076334,0000076334-23-000042,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-350,0001633917,0001633917-24-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-351,0000723531,0000950170-23-032988,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-352,0001590955,0000950170-24-015863,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-353,0000077360,0000077360-24-000007,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-353,0000077360,0000077360-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-354,0000077476,0000077476-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-355,0000078003,0000078003-24-000039,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-356,0001413329,0001413329-24-000013,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-357,0001534701,0001534701-24-000078,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-357,0001534701,0001534701-24-000078,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-358,0000764622,0000764622-24-000016,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-359,0000945841,0000945841-24-000021,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-359,0000945841,0000945841-24-000021,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-360,0001126328,0001104659-24-025516,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-360,0001126328,0001104659-24-025516,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-361,0000080424,0000080424-23-000073,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-361,0000080424,0000080424-23-000073,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-362,0000080661,0000080661-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-363,0001045609,0000950170-24-014539,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-363,0001045609,0000950170-24-014539,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-364,0001137774,0001137774-24-000045,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-365,0000788784,0001628280-24-006885,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-366,0001393311,0001393311-24-000043,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-367,0000822416,0000822416-24-000010,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-367,0000822416,0000822416-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-368,0001604778,0001604778-23-000055,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-368,0001604778,0001604778-23-000055,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-369,0000804328,0000804328-23-000055,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-370,0001050915,0001050915-24-000009,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-370,0001050915,0001050915-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-371,0001022079,0001022079-24-000041,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-372,0000101829,0000101829-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-373,0001037038,0001037038-23-000015,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-374,0000720005,0000720005-23-000079,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-374,0000720005,0000720005-23-000079,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-375,0000726728,0000726728-24-000047,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-375,0000726728,0000726728-24-000047,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-376,0000910606,0000950170-24-016260,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-377,0000872589,0001804220-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-378,0001281761,0001281761-24-000010,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-379,0001060391,0001060391-24-000142,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-379,0001060391,0001060391-24-000142,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-380,0000943819,0000943819-23-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-381,0000315213,0000315213-24-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-382,0001024478,0001024478-23-000126,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-383,0000084839,0000084839-24-000025,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-383,0000084839,0000084839-24-000025,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-384,0000882835,0000882835-24-000008,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-385,0000745732,0000745732-23-000013,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-385,0000745732,0000745732-23-000013,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-386,0000884887,0000884887-24-000075,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-387,0000064040,0000064040-24-000071,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-388,0001034054,0001034054-24-000002,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-388,0001034054,0001034054-24-000002,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-389,0001108524,0001108524-23-000011,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-390,0000087347,0000950170-24-006884,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-391,0001137789,0001137789-23-000049,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-392,0001032208,0001032208-24-000007,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-392,0001032208,0001032208-24-000007,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-393,0001373715,0001373715-24-000030,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-394,0000089800,0000089800-24-000033,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-394,0000089800,0000089800-24-000033,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-395,0001063761,0001558370-24-001532,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-395,0001063761,0001558370-24-001532,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-396,0000004127,0000004127-23-000030,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-397,0000091440,0000091440-24-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-398,0000092122,0000092122-24-000009,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-398,0000092122,0000092122-24-000009,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-399,0000092380,0000092380-24-000027,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-400,0000093556,0000093556-24-000032,single_ai_sentence,AI-level values retained from one direct AI sentence
S2023-400,0000093556,0000093556-24-000032,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-401,0000829224,0000829224-23-000058,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-402,0000093751,0000093751-24-000498,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-403,0001022671,0001558370-24-002152,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-403,0001022671,0001558370-24-002152,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-404,0001757898,0001757898-23-000005,denominator_zero,AI sentence count is zero; AI-level values are missing
S2023-404,0001757898,0001757898-23-000005,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-405,0000310764,0000310764-24-000024,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-406,0001601712,0001601712-24-000047,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-407,0000883241,0000883241-23-000019,stem_collisions,ambiguous Porter stems excluded without score averaging
S2023-408,0000096021,0000096021-23-000117,stem_collisions,ambiguous Porter stems excluded without score averaging
