company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change
cik:0000823768,S2020-425,425,5,2020-12-31,10-K,2020/sample_500/html/raw/0000823768/0001558370-21-001348.html,0000823768,WM,Waste Management,0001558370-21-001348,2020,2021-02-22,1.0.3,0.3.0,0,0,0.0,78839,3728,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88464889,2.81,0.80407855,1.19,5.0,31044,40868,9824,0.75961633,2233,7580,warning_stem_collisions,78292,11.26820071,3728,1070,21.00107296,21.49044218,0.03539314,0,0.0,19475,0.19919809,4216829,523262,0.12408898,success,371,1337,-0.56557377,1070,0.01435278,441,0.00591549,140,0.00187793,749,0.01004695,890,0.0119383,,,0.00497653,0.01793427,-0.01295775,0.0229108,4200,74550,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000823768,S2021-443,443,5,2021-12-31,10-K,2021/sample_500/html/raw/0000823768/0001558370-22-001179.html,0000823768,WM,Waste Management,0001558370-22-001179,2021,2022-02-15,1.0.3,0.3.0,0,0,0.0,76249,3538,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89326512,2.82,0.80395564,1.19,5.0,30051,39722,9671,0.7565329,2217,7416,warning_stem_collisions,75725,11.23486364,3538,1034,21.40333522,21.57453914,0.03327831,0,0.0,17241,0.1854549,4133032,507087,0.12269128,success,364,1270,-0.55446756,1069,0.01478909,434,0.00600418,135,0.00186766,716,0.00990551,827,0.01144114,,,0.00503576,0.01756983,-0.01253407,0.02260559,4074,72283,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.88464889,0.008616230000000336,,,,,,,371,-7,1337,-67,1070,-1
cik:0000823768,S2022-452,452,5,2022-12-31,10-K,2022/sample_500/html/raw/0000823768/0001558370-23-000964.html,0000823768,WM,Waste Management,0001558370-23-000964,2022,2023-02-07,1.0.3,0.3.0,1,1,0.01311407,76254,3514,1,0.00028458,success,1,0.03225806,0,0.0,0,0.0,1,0.03225806,0,0.0,31,success,0,0,0.0,0.0,,0.0,0.0,2,success,2.65357143,2.305,1.00486394,1.63,4.83,14,18,4,0.77777778,14,2,warning_stem_collisions,2.89336685,2.81,0.80882159,1.19,5.0,30230,39938,9708,0.75692323,2224,7490,warning_stem_collisions,75748,11.23516732,3514,1032,21.55606147,21.75770216,0.03124835,1,0.01320167,17612,0.1886461,4123626,508777,0.12338098,success,374,1380,-0.57354618,1132,0.015625,470,0.00648741,149,0.00205665,752,0.01037986,782,0.01079395,,,0.00516232,0.01904814,-0.01388582,0.02421047,4261,72448,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,1,,,2.89326512,0.00010172999999991106,,,,,,,364,10,1270,110,1069,63
cik:0000823768,S2023-460,460,5,2023-12-31,10-K,2023/sample_500/html/raw/0000823768/0001558370-24-001049.html,0000823768,WM,Waste Management,0001558370-24-001049,2023,2024-02-13,1.0.3,0.3.0,1,6,0.07531066,79670,3599,5,0.00138927,success,7,0.04794521,0,0.0,3,0.02054795,1,0.00684932,0,0.0,146,success,3,7,0.02054795,0.04794521,-0.4,0.06849315,-0.02739726,18,success,2.44551724,2.215,0.78117545,1.5,4.83,58,72,14,0.80555556,50,6,warning_stem_collisions,2.90405128,2.83,0.81778655,1.19,5.0,31632,42045,10413,0.75233678,2290,7832,warning_stem_collisions,79190,11.27960531,3599,1051,22.00333426,21.79644185,0.02867786,6,0.07576714,16050,0.16852163,4291720,533290,0.1242602,success,367,1420,-0.58925574,1172,0.01543913,469,0.00617829,161,0.0021209,816,0.01074943,821,0.0108153,,,0.00483461,0.01870612,-0.01387151,0.02354073,4419,75911,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,1,4,2.65357143,-0.20805418999999992,2.89336685,0.010684429999999967,0,3,0,7,1,6,374,-7,1380,40,1132,40
cik:0000823768,S2024-470,470,5,2024-12-31,10-K,2024/sample_500/html/raw/0000823768/0001558370-25-001132.html,0000823768,WM,Waste Management,0001558370-25-001132,2024,2025-02-19,1.0.3,0.3.0,1,8,0.08776549,91152,4136,8,0.00193424,success,10,0.03378378,9,0.03040541,5,0.01689189,1,0.00337838,0,0.0,296,success,4,15,0.01351351,0.05067568,-0.57894737,0.06418919,-0.03716216,38,success,2.65307692,2.56,0.73404763,1.3,4.9,130,171,41,0.76023392,93,24,warning_stem_collisions,2.8957362,2.82,0.81403183,1.19,5.0,36118,48288,12170,0.74797051,2441,8934,warning_stem_collisions,90653,11.41479431,4136,1179,21.91803675,21.99138134,0.02950812,8,0.0882486,19522,0.17719083,4837536,612113,0.12653405,success,383,1685,-0.62959381,1464,0.01685199,572,0.00658425,182,0.00209499,1041,0.01198287,897,0.0103253,,,0.00440868,0.01939591,-0.01498722,0.02380459,5265,86874,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,5,3,2.44551724,0.20755968000000014,2.90405128,-0.00831508000000003,3,1,7,8,7,3,367,16,1420,265,1172,292
cik:0000823768,S2025-209,209,3,2025-12-31,10-K,2025/sample_300/html/raw/0000823768/0001104659-26-012049.html,0000823768,WM,Waste Management,0001104659-26-012049,2025,2026-02-09,1.0.3,0.3.0,1,12,0.1445313,83027,3807,11,0.00288941,success,17,0.04282116,9,0.02267003,5,0.01259446,1,0.00251889,0,0.0,397,success,7,18,0.01763224,0.04534005,-0.44,0.06297229,-0.02770781,51,success,2.603125,2.48,0.7277377,1.3,4.9,176,232,56,0.75862069,110,35,warning_stem_collisions,2.90222806,2.83,0.81626452,1.19,5.0,33325,44203,10878,0.75390811,2383,8168,warning_stem_collisions,82573,11.32143803,3807,1110,21.68978198,21.94895948,0.02671575,12,0.14532595,17302,0.17323655,4648452,559226,0.12030371,success,342,1493,-0.62724796,1297,0.01633604,513,0.00646136,168,0.002116,968,0.0121922,851,0.01071856,,,0.00430758,0.01880471,-0.01449713,0.02311229,4771,79395,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,8,3,2.65307692,-0.04995192000000026,2.8957362,0.006491860000000127,4,3,15,3,10,7,383,-41,1685,-192,1464,-167
cik:0000827052,S2020-143,143,2,2020-12-31,10-K,2020/sample_500/html/raw/0000827052/0000827052-21-000019.html,0000827052,EIX,Edison International,0000827052-21-000019,2020,2021-02-25,1.0.3,0.3.0,0,0,0.0,78277,3514,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91732428,2.82,0.80437088,1.17,5.0,29835,43095,13260,0.69230769,2217,7467,warning_stem_collisions,78301,11.26831565,3514,1452,22.28258395,21.92281705,0.05102106,0,0.0,15979,0.16948451,6851238,525327,0.07667622,success,209,1530,-0.75963197,1087,0.01495371,362,0.00497998,229,0.00315032,1215,0.01671459,635,0.00873561,,,0.00287518,0.021048,-0.01817281,0.02392318,4492,72691,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000827052,S2021-153,153,2,2021-12-31,10-K,2021/sample_500/html/raw/0000827052/0000827052-22-000006.html,0000827052,EIX,Edison International,0000827052-22-000006,2021,2022-02-24,1.0.3,0.3.0,0,0,0.0,91101,4254,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91471096,2.82,0.81005371,1.17,5.0,34528,49733,15205,0.69426739,2144,8706,warning_stem_collisions,91024,11.41887849,4254,1318,21.39727315,21.71933166,0.0473062,0,0.0,23904,0.20799109,8115685,605906,0.07465864,success,251,1693,-0.74176955,1258,0.01481796,449,0.00528876,240,0.00282696,1323,0.01558359,770,0.00906981,,,0.00295652,0.01994181,-0.01698529,0.02289834,5096,84897,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.91732428,-0.00261332000000003,,,,,,,209,42,1530,163,1087,171
cik:0000827052,S2022-154,154,2,2022-12-31,10-K,2022/sample_500/html/raw/0000827052/0000827052-23-000010.html,0000827052,EIX,Edison International,0000827052-23-000010,2022,2023-02-23,1.0.3,0.3.0,0,0,0.0,92988,4319,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91945134,2.82,0.81224061,1.17,5.0,35304,50859,15555,0.69415443,2192,8836,warning_stem_collisions,92924,11.43953723,4319,1331,21.51516555,21.81154084,0.04683397,0,0.0,24373,0.20778878,7787135,618926,0.07948058,success,249,1883,-0.76641651,1391,0.01604938,522,0.00602285,241,0.00278066,1379,0.01591093,777,0.00896504,,,0.00287297,0.02172609,-0.01885312,0.02459905,5425,86670,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.91471096,0.0047403800000003216,,,,,,,251,-2,1693,190,1258,133
cik:0000827052,S2023-158,158,2,2023-12-31,10-K,2023/sample_500/html/raw/0000827052/0000827052-24-000013.html,0000827052,EIX,Edison International,0000827052-24-000013,2023,2024-02-22,1.0.3,0.3.0,1,1,0.0105696,94611,4344,1,0.0002302,success,2,0.05263158,1,0.02631579,1,0.02631579,0,0.0,1,0.02631579,38,success,0,6,0.0,0.15789474,-1.0,0.15789474,-0.15789474,10,success,2.63052632,2.62,0.7271536,1.63,4.93,19,27,8,0.7037037,19,5,warning_stem_collisions,2.92192295,2.82,0.81664213,1.26,5.0,36184,51844,15660,0.69793997,2234,8920,warning_stem_collisions,94565,11.45704271,4344,1356,21.76910681,21.77495987,0.04490033,1,0.01057474,23212,0.19708432,7761774,630502,0.08123169,success,247,2108,-0.79023355,1412,0.01596942,514,0.00581323,237,0.00268042,1538,0.01739445,770,0.00870854,,,0.00279352,0.02384103,-0.02104751,0.02663455,5700,88419,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,1,,,2.91945134,0.0024716099999997354,,,,,,,249,-2,1883,225,1391,21
cik:0000827052,S2024-161,161,2,2024-12-31,10-K,2024/sample_500/html/raw/0000827052/0000827052-25-000022.html,0000827052,EIX,Edison International,0000827052-25-000022,2024,2025-02-27,1.0.3,0.3.0,1,1,0.01325276,75456,3629,1,0.00027556,success,2,0.05263158,1,0.02631579,1,0.02631579,0,0.0,1,0.02631579,38,success,0,6,0.0,0.15789474,-1.0,0.15789474,-0.15789474,10,success,2.63052632,2.62,0.7271536,1.63,4.93,19,27,8,0.7037037,19,5,warning_stem_collisions,2.92381246,2.82,0.81552137,1.26,5.0,29199,41844,12645,0.69780614,2293,7304,warning_stem_collisions,75442,11.23111943,3629,1596,20.78864701,21.3177093,0.04423266,1,0.01325522,15861,0.17371828,4833237,506684,0.10483326,success,193,1613,-0.786268,1178,0.01671017,393,0.00557478,200,0.00283704,1164,0.01651158,641,0.00909271,,,0.00273774,0.02288073,-0.02014299,0.02561847,4577,70496,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,1,0,2.63052632,0.0,2.92192295,0.0018895100000002607,0,0,6,0,2,0,247,-54,2108,-495,1412,-234
cik:0000827052,S2025-294,294,3,2025-12-31,10-K,2025/sample_300/html/raw/0000827052/0000827052-26-000012.html,0000827052,EIX,Edison International,0000827052-26-000012,2025,2026-02-18,1.0.3,0.3.0,1,1,0.01313698,76121,3660,1,0.00027322,success,2,0.05263158,1,0.02631579,1,0.02631579,0,0.0,1,0.02631579,38,success,0,6,0.0,0.15789474,-1.0,0.15789474,-0.15789474,10,success,2.63052632,2.62,0.7271536,1.63,4.93,19,27,8,0.7037037,19,5,warning_stem_collisions,2.92704362,2.82,0.81790158,1.26,5.0,29553,42443,12890,0.69629857,2300,7292,warning_stem_collisions,76047,11.23910685,3660,1615,20.77786885,21.39422763,0.0416979,1,0.01314976,16304,0.17654384,4853491,513088,0.10571525,success,213,1691,-0.7762605,1240,0.01740717,408,0.00572752,221,0.00310241,1268,0.01780024,641,0.00899839,,,0.0029901,0.02373833,-0.02074823,0.02672843,4852,71235,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,1,0,2.63052632,0.0,2.92381246,0.0032311599999998997,0,0,6,0,2,0,193,20,1613,78,1178,62
cik:0000827054,S2020-271,271,3,2020-03-31,10-K,2020/sample_500/html/raw/0000827054/0000827054-20-000119.html,0000827054,MCHP,Microchip Technology,0000827054-20-000119,2020,2020-05-22,1.0.3,0.3.0,0,0,0.0,57227,2808,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89513691,2.81,0.82302153,1.26,5.0,22533,29232,6699,0.77083333,2060,5074,warning_stem_collisions,56968,10.95024499,2808,928,20.28774929,20.36213136,0.03856551,0,0.0,13585,0.19255028,3634492,375010,0.10318086,success,221,1141,-0.67547724,959,0.01769895,443,0.00817585,167,0.00308209,648,0.01195925,479,0.00884025,,,0.00407869,0.02105788,-0.01697918,0.02513657,3387,54184,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000827054,S2021-284,284,3,2021-03-31,10-K,2021/sample_500/html/raw/0000827054/0000827054-21-000106.html,0000827054,MCHP,Microchip Technology,0000827054-21-000106,2021,2021-05-18,1.0.3,0.3.0,1,2,0.03885079,51479,2494,1,0.00040096,success,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,success,1,1,0.02083333,0.02083333,0.0,0.04166667,0.0,2,success,3.23896552,3.17,0.87967606,1.81,4.89,29,36,7,0.80555556,29,4,warning_stem_collisions,2.8915377,2.8,0.82943721,1.19,5.0,20329,26499,6170,0.76716102,2032,4739,warning_stem_collisions,51439,10.84815192,2494,1105,20.62510024,20.18551194,0.0334571,2,0.038881,8771,0.14567348,3428213,340124,0.09921321,success,237,1077,-0.63926941,951,0.01933713,445,0.00904839,176,0.00357869,624,0.01268808,448,0.00910939,,,0.00481903,0.02189915,-0.01708011,0.02671818,3295,49180,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,1,,,2.89513691,-0.003599209999999964,,,,,,,221,16,1141,-64,959,-8
cik:0000827054,S2022-291,291,3,2022-03-31,10-K,2022/sample_500/html/raw/0000827054/0000827054-22-000094.html,0000827054,MCHP,Microchip Technology,0000827054-22-000094,2022,2022-05-20,1.0.3,0.3.0,1,2,0.03882515,51513,2472,1,0.00040453,success,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,success,1,1,0.01851852,0.01851852,0.0,0.03703704,0.0,2,success,3.33090909,3.25,0.8775564,1.81,4.89,33,41,8,0.80487805,31,5,warning_stem_collisions,2.89491699,2.81,0.82840302,1.19,5.0,20360,26482,6122,0.76882411,2064,4719,warning_stem_collisions,51440,10.84817136,2472,1076,20.80906149,19.98371179,0.03246501,2,0.03888025,7503,0.12729247,3246871,340043,0.10472945,success,255,1119,-0.62882096,950,0.01929757,451,0.00916127,173,0.00351419,627,0.0127364,451,0.00916127,,,0.00517987,0.0227305,-0.01755063,0.02791038,3358,49229,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,1,0,3.23896552,0.0919435700000002,2.8915377,0.0033792899999998127,1,0,1,0,0,0,237,18,1077,42,951,-1
cik:0000827054,S2023-299,299,3,2023-03-31,10-K,2023/sample_500/html/raw/0000827054/0000827054-23-000080.html,0000827054,MCHP,Microchip Technology,0000827054-23-000080,2023,2023-05-25,1.0.3,0.3.0,0,0,0.0,51913,2441,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89296655,2.8,0.83030494,1.19,5.0,20421,26619,6198,0.7671588,2087,4785,warning_stem_collisions,51814,10.85541566,2441,1086,21.2265465,20.09449004,0.03116918,0,0.0,7032,0.11949835,3135400,343040,0.10940869,success,274,1137,-0.61162296,1024,0.02063434,519,0.01045823,170,0.00342562,601,0.01211059,477,0.0096119,,,0.0055213,0.02291138,-0.01739008,0.02843268,3469,49626,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,1,-1,1,-1,3.33090909,,2.89491699,-0.0019504399999998867,1,,1,,0,,255,19,1119,18,950,74
cik:0000827054,S2024-305,305,4,2024-03-31,10-K,2024/sample_500/html/raw/0000827054/0000827054-24-000098.html,0000827054,MCHP,Microchip Technology,0000827054-24-000098,2024,2024-05-23,1.0.3,0.3.0,1,26,0.44768923,58076,2639,22,0.00833649,success,31,0.04466859,19,0.02737752,26,0.03746398,2,0.00288184,13,0.01873199,694,success,5,39,0.00720461,0.05619597,-0.77272727,0.06340058,-0.04899135,106,success,2.5659751,2.48,0.68577665,1.3,4.93,241,360,119,0.66944444,144,83,warning_stem_collisions,2.87909286,2.76,0.82762407,1.19,5.0,22852,29887,7035,0.76461338,2210,5412,warning_stem_collisions,57977,10.96780166,2639,1190,21.96930656,20.3882478,0.03039136,26,0.4484537,7066,0.10863583,2650600,384340,0.14500113,success,291,1345,-0.64425428,1172,0.02108824,620,0.01115589,178,0.00320282,681,0.01225349,545,0.00980639,,,0.00523607,0.02420109,-0.01896502,0.02943717,3992,55576,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,22,,,2.89296655,-0.01387369000000005,,,,,,,274,17,1137,208,1024,148
cik:0000827054,S2025-427,427,5,2025-03-31,10-K,2025/sample_500/html/raw/0000827054/0000827054-25-000077.html,0000827054,MCHP,Microchip Technology,0000827054-25-000077,2025,2025-05-23,1.0.3,0.3.0,1,36,0.60046035,59954,2662,30,0.01126972,success,37,0.04013015,21,0.02277657,30,0.03253796,2,0.0021692,16,0.01735358,922,success,7,44,0.00759219,0.04772234,-0.7254902,0.05531453,-0.04013015,125,success,2.65113846,2.52,0.73948106,1.3,4.93,325,489,164,0.66462168,191,109,warning_stem_collisions,2.88164054,2.76,0.82746863,1.19,5.0,23663,30924,7261,0.76519855,2224,5583,warning_stem_collisions,59850,10.99959671,2662,1202,22.48309542,20.62868992,0.03249791,36,0.60150376,7889,0.11646171,2800828,396511,0.14156921,success,287,1460,-0.67143675,1194,0.02085845,632,0.01104065,183,0.0031969,690,0.01205388,573,0.01000996,,,0.00501371,0.0255053,-0.02049159,0.03051902,4170,57243,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,22,8,2.5659751,0.08516335999999969,2.87909286,0.002547679999999719,5,2,39,5,31,6,291,-4,1345,115,1172,22
cik:0000829224,S2020-367,367,4,2020-09-27,10-K,2020/sample_500/html/raw/0000829224/0000829224-20-000078.html,0000829224,SBUX,Starbucks,0000829224-20-000078,2020,2020-11-12,1.0.3,0.3.0,0,0,0.0,45622,2049,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95119817,2.85,0.86123072,1.26,5.0,18620,24360,5740,0.76436782,2045,4081,warning_stem_collisions,45481,10.72504994,2049,910,22.19668131,20.84529471,0.04014863,0,0.0,10303,0.18469454,4363857,303605,0.06957263,success,260,782,-0.50095969,735,0.01709978,296,0.00688644,69,0.00160529,320,0.0074448,336,0.00781704,,,0.0060489,0.01819324,-0.01214434,0.02424214,2287,42983,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000829224,S2021-387,387,4,2021-10-03,10-K,2021/sample_500/html/raw/0000829224/0000829224-21-000086.html,0000829224,SBUX,Starbucks,0000829224-21-000086,2021,2021-11-19,1.0.3,0.3.0,0,0,0.0,42607,1888,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93454113,2.82,0.85562325,1.26,5.0,17434,22756,5322,0.76612761,2059,3884,warning_stem_collisions,42472,10.65660031,1888,844,22.49576271,21.021874,0.03531739,0,0.0,8194,0.16172581,3855721,284993,0.07391432,success,281,785,-0.4727955,716,0.01773287,306,0.00757857,71,0.00175843,336,0.00832157,331,0.00819774,,,0.00695941,0.01944176,-0.01248235,0.02640117,2310,40377,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.95119817,-0.016657040000000123,,,,,,,260,21,782,3,735,-19
cik:0000829224,S2022-394,394,4,2022-10-02,10-K,2022/sample_500/html/raw/0000829224/0000829224-22-000058.html,0000829224,SBUX,Starbucks,0000829224-22-000058,2022,2022-11-18,1.0.3,0.3.0,0,0,0.0,41673,1825,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92215946,2.81,0.85559434,1.19,5.0,17032,22243,5211,0.76572405,2057,3850,warning_stem_collisions,41542,10.63446024,1825,832,22.76273973,21.21867985,0.0331231,0,0.0,8215,0.1651024,3810138,278876,0.07319315,success,271,794,-0.49107981,734,0.01853395,309,0.00780244,79,0.0019948,332,0.0083832,341,0.00861046,,,0.00684292,0.02004899,-0.01320607,0.0268919,2349,39603,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.93454113,-0.0123816699999999,,,,,,,281,-10,785,9,716,18
