company_id,cik_first,ticker_first,ticker_last,company_name_first,company_name_last,first_observed_year,last_observed_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,observed_years
cik:0000765880,0000765880,PEAK,DOC,Healthpeak Properties,Healthpeak Properties,2020,2025,6,1,0,1,0,0,2020|2021|2022|2023|2024|2025
cik:0000766421,0000766421,ALK,ALK,Alaska Air Group,Alaska Air Group,2020,2022,3,0,0,0,0,0,2020|2021|2022
cik:0000766704,0000766704,WELL,WELL,Welltower,Welltower,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000769397,0000769397,ADSK,ADSK,Autodesk,Autodesk,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000773840,0000773840,HON,HON,Honeywell Technologies,Honeywell Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000779152,0000779152,JKHY,JKHY,Jack Henry & Associates,Jack Henry & Associates,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000783325,0000783325,WEC,WEC,WEC Energy Group,WEC Energy Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000788784,0000788784,PEG,PEG,Public Service Enterprise Group,Public Service Enterprise Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000789019,0000789019,MSFT,MSFT,Microsoft,Microsoft,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000789570,0000789570,MGM,MGM,MGM Resorts,MGM Resorts,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000796343,0000796343,ADBE,ADBE,Adobe Inc.,Adobe Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000797468,0000797468,OXY,OXY,Occidental Petroleum,Occidental Petroleum,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000798354,0000798354,FISV,FISV,Fiserv,Fiserv,2020,2025,6,1,0,1,0,0,2020|2021|2022|2023|2024|2025
cik:0000804328,0000804328,QCOM,QCOM,Qualcomm,Qualcomm,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000811156,0000811156,CMS,CMS,CMS Energy,CMS Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000813672,0000813672,CDNS,CDNS,Cadence Design Systems,Cadence Design Systems,2021,2025,4,0,1,0,0,0,2021|2023|2024|2025
cik:0000813828,0000813828,VIAC,PARA,ViacomCBS,Paramount Global,2020,2024,5,0,0,1,1,0,2020|2021|2022|2023|2024
cik:0000814453,0000814453,NWL,NWL,Newell Brands,Newell Brands,2020,2022,3,0,0,0,0,0,2020|2021|2022
cik:0000814547,0000814547,FICO,FICO,Fair Isaac,Fair Isaac,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0000815097,0000815097,CCL,CCL,Carnival Corporation,Carnival Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000815556,0000815556,FAST,FAST,Fastenal,Fastenal,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000818479,0000818479,XRAY,XRAY,Dentsply Sirona,Dentsply Sirona,2020,2023,4,0,0,0,0,0,2020|2021|2022|2023
cik:0000820027,0000820027,AMP,AMP,Ameriprise Financial,Ameriprise Financial,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000820313,0000820313,APH,APH,Amphenol,Amphenol,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000821189,0000821189,EOG,EOG,EOG Resources,EOG Resources,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000822416,0000822416,PHM,PHM,PulteGroup,PulteGroup,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000823768,0000823768,WM,WM,Waste Management,Waste Management,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000827052,0000827052,EIX,EIX,Edison International,Edison International,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000827054,0000827054,MCHP,MCHP,Microchip Technology,Microchip Technology,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000829224,0000829224,SBUX,SBUX,Starbucks,Starbucks,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000831001,0000831001,C,C,Citigroup,Citigroup,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000831259,0000831259,FCX,FCX,Freeport-McMoRan,Freeport-McMoRan,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000832101,0000832101,IEX,IEX,IDEX Corporation,IDEX Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000833444,0000833444,JCI,JCI,Johnson Controls,Johnson Controls,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000842023,0000842023,TECH,TECH,Bio-Techne,Bio-Techne,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0000849395,0000849395,CRH,CRH,CRH plc,CRH plc,2025,2025,1,0,0,0,0,0,2025
cik:0000849399,0000849399,NLOK,GEN,NortonLifeLock,Gen Digital,2020,2025,6,1,0,1,1,0,2020|2021|2022|2023|2024|2025
cik:0000851968,0000851968,MHK,MHK,Mohawk Industries,Mohawk Industries,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0000857005,0000857005,PTC,PTC,PTC Inc.,PTC Inc.,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0000858470,0000858470,COG,COG,Cabot Oil & Gas,Cabot Oil & Gas,2020,2020,1,0,0,0,0,0,2020
cik:0000858877,0000858877,CSCO,CSCO,Cisco,Cisco,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000860730,0000860730,HCA,HCA,HCA Healthcare,HCA Healthcare,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000860731,0000860731,TYL,TYL,Tyler Technologies,Tyler Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000864749,0000864749,TRMB,TRMB,Trimble Inc.,Trimble Inc.,2022,2025,3,0,1,0,0,0,2022|2023|2025
cik:0000865752,0000865752,MNST,MNST,Monster Beverage,Monster Beverage,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000866787,0000866787,AZO,AZO,AutoZone,AutoZone,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000872589,0000872589,REGN,REGN,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000874716,0000874716,IDXX,IDXX,Idexx Laboratories,Idexx Laboratories,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000874761,0000874761,AES,AES,AES Corporation,AES Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000874766,0000874766,HIG,HIG,Hartford (The),Hartford (The),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000875045,0000875045,BIIB,BIIB,Biogen,Biogen,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000875320,0000875320,VRTX,VRTX,Vertex Pharmaceuticals,Vertex Pharmaceuticals,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000877212,0000877212,ZBRA,ZBRA,Zebra Technologies,Zebra Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000878927,0000878927,ODFL,ODFL,Old Dominion,Old Dominion,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000879101,0000879101,KIM,KIM,Kimco Realty,Kimco Realty,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000879169,0000879169,INCY,INCY,Incyte,Incyte,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000882095,0000882095,GILD,GILD,Gilead Sciences,Gilead Sciences,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000882184,0000882184,DHI,DHI,D. R. Horton,D. R. Horton,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000882835,0000882835,ROP,ROP,Roper Technologies,Roper Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000883241,0000883241,SNPS,SNPS,Synopsys,Synopsys,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000884887,0000884887,RCL,RCL,Royal Caribbean Group,Royal Caribbean Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000885725,0000885725,BSX,BSX,Boston Scientific,Boston Scientific,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000886982,0000886982,GS,GS,Goldman Sachs,Goldman Sachs,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000891103,0000891103,MTCH,MTCH,Match Group,Match Group,2021,2024,4,0,0,0,0,0,2021|2022|2023|2024
cik:0000895126,0000895126,EXE,EXE,Expand Energy,Expand Energy,2025,2025,1,0,0,0,0,0,2025
cik:0000895421,0000895421,MS,MS,Morgan Stanley,Morgan Stanley,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000896159,0000896159,CB,CB,Chubb Limited,Chubb Limited,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000896878,0000896878,INTU,INTU,Intuit,Intuit,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000898173,0000898173,ORLY,ORLY,O’Reilly Automotive,O’Reilly Automotive,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000898293,0000898293,JBL,JBL,Jabil,Jabil,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0000899051,0000899051,ALL,ALL,Allstate,Allstate,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000899689,0000899689,VNO,VNO,Vornado Realty Trust,Vornado Realty Trust,2020,2022,3,0,0,0,0,0,2020|2021|2022
cik:0000900075,0000900075,CPRT,CPRT,Copart,Copart,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000906107,0000906107,EQR,EQR,Equity Residential,Equity Residential,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000906163,0000906163,NVR,NVR,"NVR, Inc.","NVR, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000906345,0000906345,CPT,CPT,Camden Property Trust,Camden Property Trust,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0000908255,0000908255,BWA,BWA,BorgWarner,BorgWarner,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0000909832,0000909832,COST,COST,Costco,Costco,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000910521,0000910521,DECK,DECK,Deckers Brands,Deckers Brands,2024,2025,2,0,0,0,0,0,2024|2025
cik:0000910606,0000910606,REG,REG,Regency Centers,Regency Centers,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000912595,0000912595,MAA,MAA,Mid-America Apartment Communities,Mid-America Apartment Communities,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000914208,0000914208,IVZ,IVZ,Invesco,Invesco,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000915389,0000915389,EMN,EMN,Eastman Chemical Co.,Eastman Chemical Co.,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0000915912,0000915912,AVB,AVB,AvalonBay Communities,AvalonBay Communities,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000915913,0000915913,ALB,ALB,Albemarle Corporation,Albemarle Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000916076,0000916076,MLM,MLM,Martin Marietta Materials,Martin Marietta Materials,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000916365,0000916365,TSCO,TSCO,Tractor Supply,Tractor Supply,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000920148,0000920148,LH,LH,Labcorp,Labcorp,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000920522,0000920522,ESS,ESS,Essex Property Trust,Essex Property Trust,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000920760,0000920760,LEN,LEN,Lennar,Lennar,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000921738,0000921738,PENN,PENN,Penn Entertainment,Penn Entertainment,2021,2021,1,0,0,0,0,0,2021
cik:0000922224,0000922224,PPL,PPL,PPL Corporation,PPL Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000922621,0000922621,ERIE,ERIE,Erie Indemnity,Erie Indemnity,2024,2025,2,0,0,0,0,0,2024|2025
cik:0000927066,0000927066,DVA,DVA,DaVita,DaVita,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000927628,0000927628,COF,COF,Capital One,Capital One,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000927653,0000927653,MCK,MCK,McKesson Corporation,McKesson Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000935703,0000935703,DLTR,DLTR,Dollar Tree,Dollar Tree,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000936340,0000936340,DTE,DTE,DTE Energy,DTE Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000936468,0000936468,LMT,LMT,Lockheed Martin,Lockheed Martin,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000940944,0000940944,DRI,DRI,Darden Restaurants,Darden Restaurants,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000943452,0000943452,WAB,WAB,Wabtec,Wabtec,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000943819,0000943819,RMD,RMD,ResMed,ResMed,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000945841,0000945841,POOL,POOL,Pool Corporation,Pool Corporation,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0000946581,0000946581,TTWO,TTWO,Take-Two Interactive,Take-Two Interactive,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0000947484,0000947484,ACGL,ACGL,Arch Capital Group,Arch Capital Group,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001000228,0001000228,HSIC,HSIC,Henry Schein,Henry Schein,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001000697,0001000697,WAT,WAT,Waters Corporation,Waters Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001001250,0001001250,EL,EL,Estée Lauder Companies (The),Estée Lauder Companies (The),2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001002047,0001002047,NTAP,NTAP,NetApp,NetApp,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001002910,0001002910,AEE,AEE,Ameren,Ameren,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001004980,0001004980,PCG,PCG,PG&E Corporation,PG&E Corporation,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001013237,0001013237,FDS,FDS,FactSet,FactSet,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001013871,0001013871,NRG,NRG,NRG Energy,NRG Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001014473,0001014473,VRSN,VRSN,Verisign,Verisign,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001018724,0001018724,AMZN,AMZN,Amazon,Amazon,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001020569,0001020569,IRM,IRM,Iron Mountain,Iron Mountain,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001021860,0001021860,NOV,NOV,Nov,Nov,2020,2020,1,0,0,0,0,0,2020
cik:0001022079,0001022079,DGX,DGX,Quest Diagnostics,Quest Diagnostics,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001022671,0001022671,STLD,STLD,Steel Dynamics,Steel Dynamics,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001024478,0001024478,ROK,ROK,Rockwell Automation,Rockwell Automation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001031296,0001031296,FE,FE,FirstEnergy,FirstEnergy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001032208,0001032208,SRE,SRE,Sempra,Sempra,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001034054,0001034054,SBAC,SBAC,SBA Communications,SBA Communications,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001035002,0001035002,VLO,VLO,Valero Energy,Valero Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001035267,0001035267,ISRG,ISRG,Intuitive Surgical,Intuitive Surgical,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001035443,0001035443,ARE,ARE,Alexandria Real Estate Equities,Alexandria Real Estate Equities,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001035983,0001035983,FIX,FIX,Comfort Systems USA,Comfort Systems USA,2025,2025,1,0,0,0,0,0,2025
cik:0001037038,0001037038,RL,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001037540,0001037540,BXP,BXP,"BXP, Inc.","BXP, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001037646,0001037646,MTD,MTD,Mettler Toledo,Mettler Toledo,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001037868,0001037868,AME,AME,Ametek,Ametek,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001039684,0001039684,OKE,OKE,Oneok,Oneok,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001040971,0001040971,SLG,SLG,SL Green Realty,SL Green Realty,2020,2020,1,0,0,0,0,0,2020
cik:0001041061,0001041061,YUM,YUM,Yum! Brands,Yum! Brands,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001043277,0001043277,CHRW,CHRW,C.H. Robinson,C.H. Robinson,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001045609,0001045609,PLD,PLD,Prologis,Prologis,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001045810,0001045810,NVDA,NVDA,Nvidia,Nvidia,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001047862,0001047862,ED,ED,Consolidated Edison,Consolidated Edison,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001048286,0001048286,MAR,MAR,Marriott International,Marriott International,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001048695,0001048695,FFIV,FFIV,"F5, Inc.","F5, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001048911,0001048911,FDX,FDX,FedEx,FedEx,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001050915,0001050915,PWR,PWR,Quanta Services,Quanta Services,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001051470,0001051470,CCI,CCI,Crown Castle,Crown Castle,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001053507,0001053507,AMT,AMT,American Tower,American Tower,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001057352,0001057352,CSGP,CSGP,CoStar Group,CoStar Group,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001058090,0001058090,CMG,CMG,Chipotle Mexican Grill,Chipotle Mexican Grill,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001058290,0001058290,CTSH,CTSH,Cognizant,Cognizant,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001059556,0001059556,MCO,MCO,Moody's Corporation,Moody's Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001060391,0001060391,RSG,RSG,Republic Services,Republic Services,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001063761,0001063761,SPG,SPG,Simon Property Group,Simon Property Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001065088,0001065088,EBAY,EBAY,eBay Inc.,eBay Inc.,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001065280,0001065280,NFLX,NFLX,Netflix,Netflix,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001065696,0001065696,LKQ,LKQ,LKQ Corporation,LKQ Corporation,2020,2024,5,0,0,0,0,0,2020|2021|2022|2023|2024
cik:0001067701,0001067701,URI,URI,United Rentals,United Rentals,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001067983,0001067983,BRK-B,BRK-B,Berkshire Hathaway,Berkshire Hathaway,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001069183,0001069183,AXON,AXON,Axon Enterprise,Axon Enterprise,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001069202,0001069202,LII,LII,Lennox International,Lennox International,2024,2025,2,0,0,0,0,0,2024|2025
cik:0001070750,0001070750,HST,HST,Host Hotels & Resorts,Host Hotels & Resorts,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001071739,0001071739,CNC,CNC,Centene Corporation,Centene Corporation,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001075531,0001075531,BKNG,BKNG,Booking Holdings,Booking Holdings,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001086222,0001086222,AKAM,AKAM,Akamai Technologies,Akamai Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001090012,0001090012,DVN,DVN,Devon Energy,Devon Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001090727,0001090727,UPS,UPS,United Parcel Service,United Parcel Service,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001090872,0001090872,A,A,Agilent Technologies,Agilent Technologies,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001091667,0001091667,CHTR,CHTR,Charter Communications,Charter Communications,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001093557,0001093557,DXCM,DXCM,Dexcom,Dexcom,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001094285,0001094285,TDY,TDY,Teledyne Technologies,Teledyne Technologies,2021,2025,4,0,1,0,0,0,2021|2022|2024|2025
cik:0001095073,0001095073,EG,EG,Everest Group,Everest Group,2023,2025,3,0,0,0,0,0,2023|2024|2025
cik:0001097149,0001097149,ALGN,ALGN,Align Technology,Align Technology,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001097864,0001097864,ON,ON,ON Semiconductor,ON Semiconductor,2022,2025,4,0,0,0,0,0,2022|2023|2024|2025
cik:0001099219,0001099219,MET,MET,MetLife,MetLife,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001099800,0001099800,EW,EW,Edwards Lifesciences,Edwards Lifesciences,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001100682,0001100682,CRL,CRL,Charles River Laboratories,Charles River Laboratories,2021,2025,5,0,0,0,0,0,2021|2022|2023|2024|2025
cik:0001101239,0001101239,EQIX,EQIX,Equinix,Equinix,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001103982,0001103982,MDLZ,MDLZ,Mondelez International,Mondelez International,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001108524,0001108524,CRM,CRM,Salesforce,Salesforce,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001109357,0001109357,EXC,EXC,Exelon,Exelon,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001110803,0001110803,ILMN,ILMN,"Illumina, Inc.","Illumina, Inc.",2021,2022,2,0,0,0,0,0,2021|2022
cik:0001111711,0001111711,NI,NI,NiSource,NiSource,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001111928,0001111928,IPGP,IPGP,IPG Photonics,IPG Photonics,2020,2021,2,0,0,0,0,0,2020|2021
cik:0001113169,0001113169,TROW,TROW,T. Rowe Price,T. Rowe Price,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001116132,0001116132,TPR,TPR,"Tapestry, Inc.","Tapestry, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001120193,0001120193,NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001121788,0001121788,GRMN,GRMN,Garmin,Garmin,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001123360,0001123360,GPN,GPN,Global Payments,Global Payments,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001126328,0001126328,PFG,PFG,Principal Financial Group,Principal Financial Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001130310,0001130310,CNP,CNP,CenterPoint Energy,CenterPoint Energy,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001133421,0001133421,NOC,NOC,Northrop Grumman,Northrop Grumman,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001136869,0001136869,ZBH,ZBH,Zimmer Biomet,Zimmer Biomet,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001136893,0001136893,FIS,FIS,Fidelity National Information Services,Fidelity National Information Services,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001137774,0001137774,PRU,PRU,Prudential Financial,Prudential Financial,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001137789,0001137789,STX,STX,Seagate Technology,Seagate Technology,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001138118,0001138118,CBRE,CBRE,CBRE Group,CBRE Group,2020,2025,6,1,0,0,0,0,2020|2021|2022|2023|2024|2025
cik:0001140536,0001140536,WLTW,WTW,Willis Towers Watson,Willis Towers Watson,2020,2025,6,1,0,1,0,0,2020|2021|2022|2023|2024|2025
