report_year,company_id,source_company_id,ticker,company_name,cik,accession_number,r2_object_key,r2_html_bytes,r2_sha256,drive_year_folder_id,drive_sample_folder_id,drive_html_folder_id,drive_raw_folder_id,drive_cik_folder_id,drive_file_id,drive_file_name,drive_mime_type,drive_size,drive_sha256_app_property,migration_status,verification_status,migrated_at_utc,error_type,error_message,drive_layout
2014,,,,,0001276520,0001193125-15-072748,2014/sample_503/html/raw/0001276520/0001193125-15-072748.html,5761456,6a50e9dd4327ad5f94e9f08829493ea39c077f628375f6f7acc4ff501642514f,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1elBoUmlAEI8omfsZBMDNpXau9I2-KchR,17Yn-gZ3ExyTaAqPrkBkh7IxODKwNGF5S,0001193125-15-072748.html,text/html,5761456,6a50e9dd4327ad5f94e9f08829493ea39c077f628375f6f7acc4ff501642514f,uploaded,verified_size_and_sha,2026-08-06T11:59:19.977321+00:00,,,legacy_nested
2014,,,,,0001285785,0001618034-15-000005,2014/sample_503/html/raw/0001285785/0001618034-15-000005.html,3858765,c5fc5c6558ab87c48271a1eec46c27e324a74d1823d00ab42ef7ff64ee26aeb6,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1uQMTem6lJrAQAM9CE1C9pwS_fTSnWywp,1u0oCsxxspPNiDAI80_ilEOb4OUiSvsJD,0001618034-15-000005.html,text/html,3858765,c5fc5c6558ab87c48271a1eec46c27e324a74d1823d00ab42ef7ff64ee26aeb6,uploaded,verified_size_and_sha,2026-08-06T11:59:21.004009+00:00,,,legacy_nested
2014,,,,,0001326380,0001445305-14-001259,2014/sample_503/html/raw/0001326380/0001445305-14-001259.html,2666147,2c2af13fdddb4513f980cb2cbdf015601cc362e92a07def2d695fbbef422fb6f,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1mKJ2vvp_xoLhsEJkVUdyLvTdeGeGN-F9,1SmAIkNYh7qPae2XwsQtgZN77N9Hn-Qik,0001445305-14-001259.html,text/html,2666147,2c2af13fdddb4513f980cb2cbdf015601cc362e92a07def2d695fbbef422fb6f,uploaded,verified_size_and_sha,2026-08-06T11:59:21.755781+00:00,,,legacy_nested
2014,,,,,0001365135,0001365135-15-000008,2014/sample_503/html/raw/0001365135/0001365135-15-000008.html,3493843,183e4a5463d80f91d8e94b82bd9efdccd0609610d2dd2d98eac5b6b1a9f6d51c,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1egUv5qavbhympbrgmWpZcZtEX6iuEXDB,1WsUFh-dvuo2HVPplFRtBVDCmUUbH5M6b,0001365135-15-000008.html,text/html,3493843,183e4a5463d80f91d8e94b82bd9efdccd0609610d2dd2d98eac5b6b1a9f6d51c,uploaded,verified_size_and_sha,2026-08-06T11:59:22.538811+00:00,,,legacy_nested
2014,,,,,0001390777,0001628280-15-001194,2014/sample_503/html/raw/0001390777/0001628280-15-001194.html,404471,49a0ea79c014ab2fe025ee7047edf0da9b8727d47acaf33704978f82313b5716,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,10vwY8DP7QcyjBBVffVgHkU7_XN0u-J69,1M1O-3M2-4viSNoXnDvfSI2lE1mUSilah,0001628280-15-001194.html,text/html,404471,49a0ea79c014ab2fe025ee7047edf0da9b8727d47acaf33704978f82313b5716,uploaded,verified_size_and_sha,2026-08-06T11:59:23.540387+00:00,,,legacy_nested
2014,,,,,0001506307,0001506307-15-000014,2014/sample_503/html/raw/0001506307/0001506307-15-000014.html,6737347,b2c4d556b9ab8954e810968eaae981c96d37a2e37d51080cb62237ce619b5dcb,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1MlEzW31YeR02wrB_AY74tzh2FOa2x5su,10feQxQ0R2xugJKu1Atmh0odcDuABDrEO,0001506307-15-000014.html,text/html,6737347,b2c4d556b9ab8954e810968eaae981c96d37a2e37d51080cb62237ce619b5dcb,uploaded,verified_size_and_sha,2026-08-06T11:59:24.343904+00:00,,,legacy_nested
2014,,,,,0001524472,0001524472-15-000006,2014/sample_503/html/raw/0001524472/0001524472-15-000006.html,2978025,ff7a5c4af4fe179c86144a893d39ac072666da3c853ed2d2f96fcf7929666955,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1eblv0Qg-3_zi7P0LqKR8Y83DYNjmC25a,1s5sAM6781ETQZ1py4vrlJVeWodEP6TP2,0001524472-15-000006.html,text/html,2978025,ff7a5c4af4fe179c86144a893d39ac072666da3c853ed2d2f96fcf7929666955,uploaded,verified_size_and_sha,2026-08-06T11:59:25.364803+00:00,,,legacy_nested
2014,,,,,0001526520,0001564590-15-000721,2014/sample_503/html/raw/0001526520/0001564590-15-000721.html,5062974,20c4484eaf6c14b00aa2a56700cad4355d08c860f3bc30087844caef51a2e9e9,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1vfkDi28ffxL13loiD8hgEavwIbsJ9R8_,1B6C7MBWPoaEMOxj4UoA3_CMBLae_JEkz,0001564590-15-000721.html,text/html,5062974,20c4484eaf6c14b00aa2a56700cad4355d08c860f3bc30087844caef51a2e9e9,uploaded,verified_size_and_sha,2026-08-06T11:59:25.777681+00:00,,,legacy_nested
2014,,,,,0001555280,0001555280-15-000057,2014/sample_503/html/raw/0001555280/0001555280-15-000057.html,3881238,6637d1f41212dca42a378254df984a4790b240d352db6d8aae4adba6c5602fcb,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1EQB_TZj7K--VLqEqe_J4CAg5WuDuqNRw,1FNQGvSCLXDhvDop9nBJQ457snyo5Vhic,0001555280-15-000057.html,text/html,3881238,6637d1f41212dca42a378254df984a4790b240d352db6d8aae4adba6c5602fcb,uploaded,verified_size_and_sha,2026-08-06T11:59:27.964118+00:00,,,legacy_nested
2014,,,,,0001564708,0001193125-14-309269,2014/sample_503/html/raw/0001564708/0001193125-14-309269.html,2470081,d03b29feb1fe43cda43d2135711ca61a13902625db3aa3eee2c27c326c3873a4,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1m-nDbsOySageRYVbSoIC748hI9MfyKOW,1z_f0rvdCllpQNBmE4TpIW03drj8Epqt2,0001193125-14-309269.html,text/html,2470081,d03b29feb1fe43cda43d2135711ca61a13902625db3aa3eee2c27c326c3873a4,uploaded,verified_size_and_sha,2026-08-06T11:59:28.154735+00:00,,,legacy_nested
2014,,,,,0001571949,0001571949-15-000003,2014/sample_503/html/raw/0001571949/0001571949-15-000003.html,4749639,737e1c66b0ec80191315868c3a8c90a955dc7fd151c27191475453a348497878,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,1KRYjGXP3gAskobw9Cx5yg0eLWo_CmmHq,1VzRVuVAz-37ALZWjjbhNbgsN6oUpNxy1,0001571949-15-000003.html,text/html,4749639,737e1c66b0ec80191315868c3a8c90a955dc7fd151c27191475453a348497878,uploaded,verified_size_and_sha,2026-08-06T11:59:28.632767+00:00,,,legacy_nested
2014,,,,,0001593538,0001193125-15-070145,2014/sample_503/html/raw/0001593538/0001193125-15-070145.html,5855219,2bfca3ad4233ac057f0d3f841f16b4c1793ee493a9eb28d26da027a918a5a5d9,1q61cmMwy1BvFYLt0aPQ4Bl24uIPeU6IX,1vc0Ncnam9NUR_xj1DaJ5ILvABsy_SdGP,1nMdaYwS4odmIQ_xUY5Qm8jli4pt9Sl1C,111iOAp6_7Lzgv9wv6IOByX85Vl9WQz3c,13tA9KGelBTPYH6FP38M4F8Q3H3YLfJcA,1Q0L9oPVRXvAxGWHcyllHLE6hvYnbP14J,0001193125-15-070145.html,text/html,5855219,2bfca3ad4233ac057f0d3f841f16b4c1793ee493a9eb28d26da027a918a5a5d9,uploaded,verified_size_and_sha,2026-08-06T11:59:29.330250+00:00,,,legacy_nested
2015,,,,,0000004127,0000004127-15-000037,2015/sample_503/html/raw/0000004127/0000004127-15-000037.html,1893347,99ad0566bdaa57ccc664c22def46cb9342d6a0c0177c04099a474b4c05dec49f,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1quAE2iJmxU9YeOp64p1Z7_Pb8A2ThQl_,1dAlxL5aVbWLdp8NYjg7tAPrsq0pwJ6EM,0000004127-15-000037.html,text/html,1893347,99ad0566bdaa57ccc664c22def46cb9342d6a0c0177c04099a474b4c05dec49f,uploaded,verified_size_and_sha,2026-08-06T11:59:33.991463+00:00,,,legacy_nested
2015,,,,,0000005272,0000005272-16-000035,2015/sample_503/html/raw/0000005272/0000005272-16-000035.html,18587369,8c68c85ee83c1d721aa625e95efd23bc23a0ba430e8da253ac14977b29d51d5f,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1Jx6Hr2qpVtjOcxFN4pkJ_vNCqQq1mbuV,1Zu0yX6O7HQ5VK4De87d9pqvs2hXs-JGz,0000005272-16-000035.html,text/html,18587369,8c68c85ee83c1d721aa625e95efd23bc23a0ba430e8da253ac14977b29d51d5f,uploaded,verified_size_and_sha,2026-08-06T11:59:38.257494+00:00,,,legacy_nested
2015,,,,,0000005513,0000005513-16-000045,2015/sample_503/html/raw/0000005513/0000005513-16-000045.html,7259117,5826f0ae98c1b90157e2dad2a286fc64e5533c39c8f6ab14818e9ee4d2d89954,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1uw0L7xhz2Jt97WDN9fmr72P2DYgGDCT5,1zUwdQA6431BNU1Q6lMBIZfW_RUyrh4Ag,0000005513-16-000045.html,text/html,7259117,5826f0ae98c1b90157e2dad2a286fc64e5533c39c8f6ab14818e9ee4d2d89954,uploaded,verified_size_and_sha,2026-08-06T11:59:36.801832+00:00,,,legacy_nested
2015,,,,,0000006201,0001193125-16-474605,2015/sample_503/html/raw/0000006201/0001193125-16-474605.html,4462176,c592cd17abdeb99d3badee27b39b6e48a4b632920a70b3780ecb0dad2f6e176a,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,16Sm6fShkdOrhW0mW0b5fpXi5rvTBpJWL,1rPc1P7ukli9xCzBUwQNgyJ76DiQKQ5jB,0001193125-16-474605.html,text/html,4462176,c592cd17abdeb99d3badee27b39b6e48a4b632920a70b3780ecb0dad2f6e176a,uploaded,verified_size_and_sha,2026-08-06T11:59:35.033996+00:00,,,legacy_nested
2015,,,,,0000006951,0000006951-15-000034,2015/sample_503/html/raw/0000006951/0000006951-15-000034.html,3736176,9d3c8b913283424e30974b1591cb23c4e744636bf8f53801e00471ded235e6ca,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,10ROSJvUAlA77Z0Ce9TnoG-TRDZBEY1D5,1oGGe0dtmatsxL9Xs32ndmTdPLuJX_ieU,0000006951-15-000034.html,text/html,3736176,9d3c8b913283424e30974b1591cb23c4e744636bf8f53801e00471ded235e6ca,uploaded,verified_size_and_sha,2026-08-06T11:59:36.192478+00:00,,,legacy_nested
2015,,,,,0000007084,0000007084-16-000046,2015/sample_503/html/raw/0000007084/0000007084-16-000046.html,4040450,d29e99342c7302b73428f337e9b76a35d6f0b0da5825f40880dbfbc8ecbeab08,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1V8ZRXZBN74snHRFwbVdsbVYxEizYdKUv,1ZG99Sif3pmzK2gl69nhhG3tLe3CRpjlt,0000007084-16-000046.html,text/html,4040450,d29e99342c7302b73428f337e9b76a35d6f0b0da5825f40880dbfbc8ecbeab08,uploaded,verified_size_and_sha,2026-08-06T11:59:39.061957+00:00,,,legacy_nested
2015,,,,,0000008818,0001047469-15-001200,2015/sample_503/html/raw/0000008818/0001047469-15-001200.html,304360,4cdaf993d757f0c56f5ea24bd8dc491935609fa4ac996e6dc0710cfb444d8dcc,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1zib8UQXVv9DSLiuvpRu_lcalkwKOhs1o,1oNpe4XuM1Oxb9hxuRNMnxEyeKgl2Fwut,0001047469-15-001200.html,text/html,304360,4cdaf993d757f0c56f5ea24bd8dc491935609fa4ac996e6dc0710cfb444d8dcc,uploaded,verified_size_and_sha,2026-08-06T11:59:39.218159+00:00,,,legacy_nested
2015,,,,,0000012659,0001574842-15-000011,2015/sample_503/html/raw/0000012659/0001574842-15-000011.html,4534740,68ffd99eafcc7ccd52616cab5c5a802e2988d4653a7e7fca4c6df53bc32377e8,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1Re345YMl6Hi0Q9jCtPAaopc2CJJg2-2V,1_SG6qH0pinLUBwK-HvsjEZ4IIKmV100W,0001574842-15-000011.html,text/html,4534740,68ffd99eafcc7ccd52616cab5c5a802e2988d4653a7e7fca4c6df53bc32377e8,uploaded,verified_size_and_sha,2026-08-06T11:59:40.410030+00:00,,,legacy_nested
2015,,,,,0000014693,0000014693-15-000014,2015/sample_503/html/raw/0000014693/0000014693-15-000014.html,2412728,8aff1a64a3abb1c39b9a63eb93335ef14ebca37628ef9b68781588384267b3ee,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,16wPRz9oWiCNRKVKfm147As8pCDQAbjjE,1W9_unPxeFOZ-_lnMglv0HvpYgSYTJBe1,0000014693-15-000014.html,text/html,2412728,8aff1a64a3abb1c39b9a63eb93335ef14ebca37628ef9b68781588384267b3ee,uploaded,verified_size_and_sha,2026-08-06T11:59:41.027098+00:00,,,legacy_nested
2015,,,,,0000023217,0001628280-15-005333,2015/sample_503/html/raw/0000023217/0001628280-15-005333.html,3058331,c6e332df933608b90b925ecaf41231e3f2efee7c7af65fdc798d3b1e86301825,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1cVOh7TSTMyd47BwlVIFbD8kHcRuRIR5k,1dzajzRSiTV9wZYmtm4K1Cu3Ug77KC3uC,0001628280-15-005333.html,text/html,3058331,c6e332df933608b90b925ecaf41231e3f2efee7c7af65fdc798d3b1e86301825,uploaded,verified_size_and_sha,2026-08-06T11:59:42.150741+00:00,,,legacy_nested
2015,,,,,0000024741,0000024741-16-000077,2015/sample_503/html/raw/0000024741/0000024741-16-000077.html,6530143,835eb29904936a90482ad59ac9e8608535493f841f69050fe93c39b67c1dad2c,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,19AQj3lXYAkxEafeRhtOxr5ttu-ZD8SP7,1O8Q7dBRsyDTNv903MLOi4zuFgmDYFjii,0000024741-16-000077.html,text/html,6530143,835eb29904936a90482ad59ac9e8608535493f841f69050fe93c39b67c1dad2c,uploaded,verified_size_and_sha,2026-08-06T11:59:43.908421+00:00,,,legacy_nested
2015,,,,,0000029534,0001047469-15-002540,2015/sample_503/html/raw/0000029534/0001047469-15-002540.html,1530112,91d1840e3e8b706e5325585a31fae5d387624e1d86b27226a4c3052a1e566bd9,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1IH5SGnqjjyCfexKpkL8tgJogoxUbqNTH,15sb-hGtHgE90gan_Y7fdc1UzinWcPpzy,0001047469-15-002540.html,text/html,1530112,91d1840e3e8b706e5325585a31fae5d387624e1d86b27226a4c3052a1e566bd9,uploaded,verified_size_and_sha,2026-08-06T11:59:43.071483+00:00,,,legacy_nested
2015,,,,,0000029905,0000029905-16-000064,2015/sample_503/html/raw/0000029905/0000029905-16-000064.html,3830292,cbbe22b789c0e94569c9c3b6d0077df566a3eb6201245fe8af9de26cbaf7bc99,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1d0SQ_MSeQqNdhRcKZQYBfjenkR_17RMp,1djVCTiJVE_VpNofv7xGIojr20zQj_r1K,0000029905-16-000064.html,text/html,3830292,cbbe22b789c0e94569c9c3b6d0077df566a3eb6201245fe8af9de26cbaf7bc99,uploaded,verified_size_and_sha,2026-08-06T11:59:44.695745+00:00,,,legacy_nested
2015,,,,,0000029989,0000029989-16-000015,2015/sample_503/html/raw/0000029989/0000029989-16-000015.html,2338737,36e2c3fac122208efde67a5b1ee6d16d5618a40dd347618cb15e00fdbdf17379,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1Nr8A1UTbUOQMCWWytyptVgQG3e2ayQ5o,15sVicHMyYV4JGL5hoHg3Rwo561tOZNlO,0000029989-16-000015.html,text/html,2338737,36e2c3fac122208efde67a5b1ee6d16d5618a40dd347618cb15e00fdbdf17379,uploaded,verified_size_and_sha,2026-08-06T11:59:45.730012+00:00,,,legacy_nested
2015,,,,,0000030625,0000030625-16-000121,2015/sample_503/html/raw/0000030625/0000030625-16-000121.html,3256002,2373b02ddf7badb748d70b5f035aa40c95b374ef47dc7d03bb449ea6ab2b2e5b,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1pVHSItOHsWgcoUTRqJrDctNZvyWZuX02,18eEdZ6RBY3Frs6BoTF5_eXH2kFMYYY6B,0000030625-16-000121.html,text/html,3256002,2373b02ddf7badb748d70b5f035aa40c95b374ef47dc7d03bb449ea6ab2b2e5b,uploaded,verified_size_and_sha,2026-08-06T11:59:46.236098+00:00,,,legacy_nested
2015,,,,,0000031462,0001558370-16-003581,2015/sample_503/html/raw/0000031462/0001558370-16-003581.html,8626072,301aa4b092b40f2a8ade3701107f65b205dca5127a9edb6410da88a872f3889a,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1IVQFy6GDxgEUGbqNR0R-Axmqek5HChdM,1czWm5ilOsxPh0HTlVOH2E9bzkQ1OVPsv,0001558370-16-003581.html,text/html,8626072,301aa4b092b40f2a8ade3701107f65b205dca5127a9edb6410da88a872f3889a,uploaded,verified_size_and_sha,2026-08-06T11:59:47.319534+00:00,,,legacy_nested
2015,,,,,0000032604,0000032604-15-000051,2015/sample_503/html/raw/0000032604/0000032604-15-000051.html,322530,996a287f3184378fc0e4378a9a48facc7e430752beb2e3e547346a10e1a7e5aa,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1SUgS70EUkEQB-rjl9FX1qeYR2H6tAW56,1Gdsq8qAVTm3rt-skDW1UxQr5m_-KIaAG,0000032604-15-000051.html,text/html,322530,996a287f3184378fc0e4378a9a48facc7e430752beb2e3e547346a10e1a7e5aa,uploaded,verified_size_and_sha,2026-08-06T11:59:48.182660+00:00,,,legacy_nested
2015,,,,,0000036104,0001193125-16-478568,2015/sample_503/html/raw/0000036104/0001193125-16-478568.html,271159,0f78e7f080846382bd9eef08d2fde9fec77007ca1ea27df7425331fd18690969,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1BgVZEh_5qCoPpNsC-rl_-_cgDizfE19K,1X6YyJkKnOsujI3qAzYL0_JHtutmWJuov,0001193125-16-478568.html,text/html,271159,0f78e7f080846382bd9eef08d2fde9fec77007ca1ea27df7425331fd18690969,uploaded,verified_size_and_sha,2026-08-06T11:59:48.838374+00:00,,,legacy_nested
2015,,,,,0000036270,0001193125-16-469957,2015/sample_503/html/raw/0000036270/0001193125-16-469957.html,5065162,7ae239d3d8278ee5b0ef2454e8417463a470e47969490f263678e85ebc4df998,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1jX6pSWAj6kKUWnh5GVnmKBfODiRnxt7R,1WcfiAWSK-afHfkhNK0PyH8mxqYzdTU4r,0001193125-16-469957.html,text/html,5065162,7ae239d3d8278ee5b0ef2454e8417463a470e47969490f263678e85ebc4df998,uploaded,verified_size_and_sha,2026-08-06T11:59:49.727993+00:00,,,legacy_nested
2015,,,,,0000038777,0000038777-15-000278,2015/sample_503/html/raw/0000038777/0000038777-15-000278.html,3780172,3dea51ce5e9568c9dfd178aeedd664e1b6946f787abebeebb9959b301d6dd209,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,184U5-tDTd7yZ3kXmJlktygxPSP7KX3y3,1EQzTFVMWZSphZ-gaTkzQly5oHUjm50Oa,0000038777-15-000278.html,text/html,3780172,3dea51ce5e9568c9dfd178aeedd664e1b6946f787abebeebb9959b301d6dd209,uploaded,verified_size_and_sha,2026-08-06T11:59:50.791989+00:00,,,legacy_nested
2015,,,,,0000047111,0000047111-16-000095,2015/sample_503/html/raw/0000047111/0000047111-16-000095.html,3288277,c74b16e02e3d3f6ab4e0d5593275c94d7d1e19f78e35abfa0d52451e5ab41581,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1O5dwmEEaoNIy2_wrSB9aJhgsHg7PVRho,1kxXT7_3nVgGI-TotR0ZrMTZY7axaR-mC,0000047111-16-000095.html,text/html,3288277,c74b16e02e3d3f6ab4e0d5593275c94d7d1e19f78e35abfa0d52451e5ab41581,uploaded,verified_size_and_sha,2026-08-06T11:59:51.488143+00:00,,,legacy_nested
2015,,,,,0000049196,0000049196-16-000032,2015/sample_503/html/raw/0000049196/0000049196-16-000032.html,10100330,09c4102f71027ea3dcb0c96690ef07cd64855ecc2c60234510836c767aa60424,1L0MkXo0eLRi_N4LppccgiW60ysQ7UWvt,1hRPVimleEs4TAkDUT3i0CQod7odfO6mh,1LmoFRNzxcGAPjeE2DC_gLgu6nbTx-1Th,1mbZAThpqIEklugp0-jYDZi-DWW07m_iw,1QzsiqnUT4vXtJuj1GUZr7lmwml56QXF9,1MjYZptzScrlazWqh4xCYx9G6d20cVcnk,0000049196-16-000032.html,text/html,10100330,09c4102f71027ea3dcb0c96690ef07cd64855ecc2c60234510836c767aa60424,uploaded,verified_size_and_sha,2026-08-06T11:59:53.486122+00:00,,,legacy_nested
